Well Name,Time,Top To Water(cm),Well Top To Ground(cm),Water Height Relative To Ground(cm),Logger?,Water?,Meter Version,FullWellLength(cm)
EHT-XB5S,11/18/18 13:43,63.5,26.57288462,-40.52711538,NaN,1,v3,152.95
EHT-XB5S,6/2/19 19:55,NaN,26.57288462,1.5,NaN,1,nm,152.95
EHT-XC6S,6/1/18 8:00,NaN,33.655,NaN,NaN,0,v1,154.305
EHT-XC6S,6/18/18 8:42,NaN,34.29,NaN,NaN,0,v1,149.86
EWF-XA2S,6/1/18 6:24,107.95,90.17,-21.12380952,NaN,1,v1,147.7
EWF-XA2S,6/1/18 6:24,106.68,90.17,-19.85380952,NaN,1,v1,147.7
EWF-XA2S,6/1/18 6:24,92.075,90.17,-5.248809524,NaN,1,v1,147.7
EWF-XA2S,6/18/18 8:10,111.76,97.155,-17.94880952,NaN,1,v1,147.7
EWF-XA2S,6/18/18 8:10,111.76,97.155,-17.94880952,NaN,1,v1,147.7
EWF-XA2S,6/18/18 8:10,111.76,97.155,-17.94880952,NaN,1,v1,147.7
EWF-XA2S,6/30/18 8:40,131.445,94.5975,-40.19130952,NaN,1,v1,147.7
EWF-XA2S,6/30/18 8:40,132.08,94.5975,-40.82630952,NaN,1,v1,147.7
EWF-XA2S,6/30/18 8:40,132.08,94.5975,-40.82630952,NaN,1,v1,147.7
EWF-XA2S,7/16/18 8:16,143.3,95.3,-52.595,NaN,1,v2,147.7
EWF-XA2S,7/16/18 8:16,144,95.3,-53.295,NaN,1,v2,147.7
EWF-XA2S,7/16/18 8:16,144.3,95.3,-53.595,NaN,1,v2,147.7
EWF-XA2S,7/25/18 7:42,NaN,98.1,NaN,1,0,v2,148
EWF-XA2S,8/10/18 6:48,NaN,94.5975,NaN,NaN,0,v3,147.7
EWF-XA2S,8/24/18 8:18,NaN,94.5975,NaN,NaN,0,v3,147.4
EWF-XA2S,9/16/18 7:42,NaN,94.5975,NaN,NaN,0,nm,147.7
EWF-XA2S,9/29/18 9:02,NaN,94.5975,NaN,NaN,0,nw,147.7
EWF-XA2S,11/18/18 14:20,123.5,94.5975,-32.5025,NaN,1,v3,147.7
EWF-XA2S,11/18/18 14:20,124.5,94.5975,-33.5025,NaN,1,v3,147.7
EWF-XA2S,11/18/18 14:20,124.1,94.5975,-33.1025,NaN,1,v3,147.7
EWF-XA2S,6/2/19 11:55,NaN,94.5975,0,NaN,NaN,nm,147.7
EWF-XA2S,6/18/19 8:04,109,94.5975,-18.0025,NaN,1,v3,147.7
EWF-XA2S,6/18/19 8:04,108.5,94.5975,-17.5025,NaN,1,v3,147.7
EWF-XA2S,6/18/19 8:04,109.5,94.5975,-18.5025,NaN,1,v3,147.7
EWF-XA2S,7/6/19 8:40,113,94.5975,-21.74630952,NaN,1,v5,147.7
EWF-XA2S,7/6/19 8:40,113.2,94.5975,-21.94630952,NaN,1,v5,147.7
EWF-XA2S,7/6/19 8:40,113.5,94.5975,-22.24630952,NaN,1,v5,147.7
EWF-XA2S,7/26/19 7:35,138.7,94.5975,-47.44630952,NaN,1,v.070919,147.7
EWF-XA2S,7/26/19 7:35,138.7,94.5975,-47.44630952,NaN,1,v.070919,147.7
EWF-XA2S,7/26/19 7:35,139,94.5975,-47.74630952,NaN,1,v.070919,147.7
EWF-XA2S,8/5/19 6:58,NaN,94.5975,NaN,NaN,0,bamboo speaker wire,147.7
EWF-XA2S,9/21/19 10:41,NaN,94.5975,NaN,NaN,0,nw,147.7
EWF-XA2S,10/5/19 7:30,136.2,94.5975,-44.5925,NaN,1,v6,147.7
EWF-XA2S,10/5/19 7:30,136.4,94.5975,-44.7925,NaN,1,v6,147.7
EWF-XA2S,10/5/19 7:30,136.5,94.5975,-44.8925,NaN,1,v6,147.7
EWF-XA2S,10/21/19 2:27,126.6,94.5975,-34.9925,NaN,1,v6,147.7
EWF-XA2S,10/21/19 2:27,126.4,94.5975,-34.7925,NaN,1,v6,147.7
EWF-XA2S,10/21/19 2:27,126.5,94.5975,-34.8925,NaN,1,v6,147.7
EWR-1,6/1/18 6:10,92.075,90.17,-5.248809524,NaN,1,v1,NaN
EWR-1,6/1/18 6:10,93.0275,90.17,-6.201309524,NaN,1,v1,NaN
EWR-1,6/1/18 6:10,92.075,90.17,-5.248809524,NaN,1,v1,NaN
EWR-1,6/18/18 7:26,96.52,88.9,-10.96380952,NaN,1,v1,NaN
EWR-1,6/18/18 7:26,98.425,88.9,-12.86880952,NaN,1,v1,NaN
EWR-1,6/18/18 7:26,99.695,88.9,-14.13880952,NaN,1,v1,NaN
EWR-1,6/30/18 8:25,105.7275,90.554,-18.51730952,NaN,1,v1,NaN
EWR-1,6/30/18 8:25,105.7275,90.554,-18.51730952,NaN,1,v1,NaN
EWR-1,6/30/18 8:25,105.7275,90.554,-18.51730952,NaN,1,v1,NaN
EWR-1,7/16/18 8:01,106.7,91.2,-20.095,NaN,1,v2,NaN
EWR-1,7/16/18 8:01,106.8,91.2,-20.195,NaN,1,v2,NaN
EWR-1,7/16/18 8:01,107,91.2,-20.395,NaN,1,v2,NaN
EWR-1,7/25/18 7:28,108,91.2,-21.395,1,1,v2,NaN
EWR-1,7/25/18 7:28,108.4,91.2,-21.795,NaN,1,v2,NaN
EWR-1,7/25/18 7:28,108.6,91.2,-21.995,NaN,1,v2,NaN
EWR-1,8/10/18 6:37,111.5,90.554,-24.546,NaN,1,v3,NaN
EWR-1,8/10/18 6:37,112,90.554,-25.046,NaN,1,v3,NaN
EWR-1,8/10/18 6:37,112,90.554,-25.046,NaN,1,v3,NaN
EWR-1,8/24/18 8:04,110.5,91.3,-22.8,NaN,1,v3,NaN
EWR-1,8/24/18 8:04,110.5,91.3,-22.8,NaN,1,v3,NaN
EWR-1,8/24/18 8:04,110.5,91.3,-22.8,1,1,v3,NaN
EWR-1,9/16/18 7:30,109.4,90.554,-22.446,1,1,v3,NaN
EWR-1,9/16/18 7:30,109.4,90.554,-22.446,1,1,v3,NaN
EWR-1,9/16/18 7:30,109.5,90.554,-22.546,1,1,v3,NaN
EWR-1,9/29/18 8:29,106.8,90.554,-19.846,NaN,1,v3,NaN
EWR-1,9/29/18 8:29,107,90.554,-20.046,NaN,1,v3,NaN
EWR-1,9/29/18 8:29,107.2,90.554,-20.246,NaN,1,v3,NaN
EWR-1,11/18/18 14:04,103.3,90.554,-16.346,1,1,v3,NaN
EWR-1,11/18/18 14:04,103,90.554,-16.046,1,1,v3,NaN
EWR-1,11/18/18 14:04,101,90.554,-14.046,1,1,v3,NaN
EWR-1,6/2/19 8:14,72.5,90.554,18.054,NaN,1,nm,NaN
EWR-1,6/2/19 8:14,73,90.554,17.554,NaN,1,nm,NaN
EWR-1,6/2/19 8:14,73,90.554,17.554,NaN,1,nm,NaN
EWR-1,6/18/19 7:40,80,90.554,10.554,NaN,1,nm,NaN
EWR-1,6/18/19 7:40,79.5,90.554,11.054,NaN,1,nm,NaN
EWR-1,6/18/19 7:40,79.8,90.554,10.754,NaN,1,nm,NaN
EWR-1,7/6/19 8:21,89,90.554,-1.789809524,NaN,1,v5,NaN
EWR-1,7/6/19 8:21,86,90.554,1.210190476,NaN,1,v5,NaN
EWR-1,7/6/19 8:21,86,90.554,1.210190476,NaN,1,v5,NaN
EWR-1,7/6/19 8:21,83.5,90.554,3.710190476,NaN,1,v5,NaN
EWR-1,7/6/19 8:21,84.5,90.554,2.710190476,NaN,1,v5,NaN
EWR-1,7/6/19 8:21,84,90.554,3.210190476,NaN,1,v5,NaN
EWR-1,7/26/19 7:32,105,90.554,-17.78980952,NaN,1,v.070919,NaN
EWR-1,7/26/19 7:32,104.8,90.554,-17.58980952,NaN,1,v.070919,NaN
EWR-1,7/26/19 7:32,105.5,90.554,-18.28980952,NaN,1,v.070919,NaN
EWR-1,8/5/19 6:44,108,90.554,-20.096,NaN,1,bamboo speaker wire,NaN
EWR-1,8/5/19 6:44,107.5,90.554,-19.596,NaN,1,bamboo speaker wire,NaN
EWR-1,8/5/19 6:44,107.5,90.554,-19.596,NaN,1,bamboo speaker wire,NaN
EWR-1,8/20/19 8:53,108,90.554,-20.436,NaN,1,v6,NaN
EWR-1,8/20/19 8:53,109,90.554,-21.436,NaN,1,v6,NaN
EWR-1,8/20/19 8:53,110,90.554,-22.436,NaN,1,v6,NaN
EWR-1,9/3/19 8:47,108.2,90.554,-20.636,NaN,1,v6,NaN
EWR-1,9/3/19 8:47,109,90.554,-21.436,NaN,1,v6,NaN
EWR-1,9/3/19 8:47,109.5,90.554,-21.936,NaN,1,v6,NaN
EWR-1,9/21/19 9:26,105.5,90.554,-17.936,NaN,1,v6,NaN
EWR-1,9/21/19 9:26,105.5,90.554,-17.936,NaN,1,v6,NaN
EWR-1,9/21/19 9:26,106,90.554,-18.436,NaN,1,v6,NaN
EWR-1,10/5/19 7:06,103.5,90.554,-15.936,NaN,1,v6,NaN
EWR-1,10/5/19 7:06,103.7,90.554,-16.136,NaN,1,v6,NaN
EWR-1,10/5/19 7:06,103.7,90.554,-16.136,NaN,1,v6,NaN
EWR-1,10/20/19 14:17,101,90.554,-13.436,NaN,1,v6,NaN
EWR-1,10/20/19 14:17,101,90.554,-13.436,NaN,1,v6,NaN
EWR-1,10/20/19 14:17,101,90.554,-13.436,NaN,1,v6,NaN
EWR-XB4N,7/16/18 9:24,76.8,43,-38.395,NaN,1,v2,NaN
EWR-XB4N,7/16/18 9:24,76.6,43,-38.195,NaN,1,v2,NaN
EWR-XB4N,7/16/18 9:24,76.5,43,-38.095,NaN,1,v2,NaN
EWR-XB4N,7/25/18 8:55,77,44.2,-37.395,NaN,1,v2,NaN
EWR-XB4N,7/25/18 8:55,77,44.2,-37.395,NaN,1,v2,NaN
EWR-XB4N,7/25/18 8:55,77.3,44.2,-37.695,NaN,1,v2,NaN
EWR-XB4N,7/6/19 9:28,67.5,43.6,-27.24380952,1,1,v5,NaN
EWR-XB4N,7/6/19 9:28,67,43.6,-26.74380952,NaN,1,v5,NaN
EWR-XB4N,7/6/19 9:28,67.2,43.6,-26.94380952,NaN,1,v5,NaN
EWR-XB4N,7/26/19 13:09,77.4,43.6,-37.14380952,NaN,1,v.070919,NaN
EWR-XB4N,7/26/19 13:09,77,43.6,-36.74380952,NaN,1,v.070919,NaN
EWR-XB4N,7/26/19 13:09,77.7,43.6,-37.44380952,NaN,1,v.070919,NaN
EWR-XB4N,9/3/19 9:31,76.7,43.6,-36.09,NaN,1,v6,NaN
EWR-XB4N,9/3/19 9:31,76.8,43.6,-36.19,NaN,1,v6,NaN
EWR-XB4N,9/3/19 9:31,76.9,43.6,-36.29,NaN,1,v6,NaN
EWR-XB4N,10/20/19 14:08,66.1,43.6,-25.49,NaN,1,v6,NaN
EWR-XB4N,10/20/19 14:08,66.3,43.6,-25.69,NaN,1,v6,NaN
EWR-XB4N,10/20/19 14:08,66.2,43.6,-25.59,NaN,1,v6,NaN
EWT-1,6/1/18 6:50,89.789,57.15,-35.98280952,NaN,1,v1,149.66
EWT-1,6/1/18 6:50,90.4875,57.15,-36.68130952,NaN,1,v1,149.66
EWT-1,6/1/18 6:50,88.265,57.15,-34.45880952,NaN,1,v1,149.66
EWT-1,6/18/18 8:19,128.27,56.515,-75.09880952,NaN,1,v1,149.66
EWT-1,6/18/18 8:19,128.5875,56.515,-75.41630952,NaN,1,v1,149.66
EWT-1,6/18/18 8:19,128.905,56.515,-75.73380952,NaN,1,v1,149.66
EWT-1,6/30/18 8:50,145.415,56.815,-91.94380952,NaN,1,v1,149.66
EWT-1,6/30/18 8:50,146.3675,56.815,-92.89630952,NaN,1,v1,149.66
EWT-1,6/30/18 8:50,143.51,56.815,-90.03880952,NaN,1,v1,149.66
EWT-1,7/16/18 8:29,147.7,56.7,-95.595,NaN,1,v2,149.66
EWT-1,7/16/18 8:29,147.8,56.7,-95.695,NaN,1,v2,149.66
EWT-1,7/16/18 8:29,148,56.7,-95.895,NaN,1,v2,149.66
EWT-1,7/25/18 8:00,148,56.5,-96.095,NaN,1,v2,151
EWT-1,7/25/18 8:00,148,56.5,-96.095,NaN,1,v2,151
EWT-1,7/25/18 8:00,148,56.5,-96.095,NaN,1,v2,151
EWT-1,8/10/18 6:56,148.5,56.815,-95.285,NaN,1,v3,149.66
EWT-1,8/10/18 6:56,148.5,56.815,-95.285,NaN,1,v3,149.66
EWT-1,8/10/18 6:56,148.4,56.815,-95.185,NaN,1,v3,149.66
EWT-1,8/24/18 8:27,NaN,58,NaN,NaN,0,v3,147.8
EWT-1,9/16/18 7:48,NaN,56.815,NaN,NaN,0,nw,149.66
EWT-1,9/29/18 9:05,NaN,56.815,NaN,NaN,0,nw,149.66
EWT-1,11/18/18 14:28,102,56.815,-48.785,NaN,1,v3,149.66
EWT-1,11/18/18 14:28,102.7,56.815,-49.485,NaN,1,v3,149.66
EWT-1,11/18/18 14:28,102.4,56.815,-49.185,NaN,1,v3,149.66
EWT-1,6/2/19 10:20,21.5,56.815,35.315,NaN,1,nm,149.66
EWT-1,6/2/19 10:20,21.6,56.815,35.215,NaN,1,nm,149.66
EWT-1,6/2/19 10:20,21.6,56.815,35.215,NaN,1,nm,149.66
EWT-1,6/18/19 8:30,NaN,56.815,NaN,1,0,v3,149.66
EWT-1,7/6/19 8:52,129.5,56.815,-76.02880952,1,1,v5,149.66
EWT-1,7/6/19 8:52,130.5,56.815,-77.02880952,NaN,1,v5,149.66
EWT-1,7/6/19 8:52,131.4,56.815,-77.92880952,NaN,1,v5,149.66
EWT-1,7/6/19 8:52,130.9,56.815,-77.42880952,NaN,1,v5,149.66
EWT-1,7/26/19 11:48,145.2,56.815,-91.72880952,NaN,1,v.070919,147.5
EWT-1,7/26/19 11:48,145.2,56.815,-91.72880952,NaN,1,v.070919,149.66
EWT-1,7/26/19 11:48,145.2,56.815,-91.72880952,NaN,1,v.070919,149.66
EWT-1,8/5/19 7:03,147.3,56.815,-93.135,NaN,1,bamboo speaker wire,149.66
EWT-1,8/5/19 7:03,147.3,56.815,-93.135,NaN,1,bamboo speaker wire,149.66
EWT-1,8/5/19 7:03,147.5,56.815,-93.335,NaN,1,bamboo speaker wire,149.66
EWT-1,8/20/19 9:04,NaN,56.815,NaN,NaN,0,v6,149.66
EWT-1,9/21/19 9:44,127.9,56.815,-74.075,NaN,1,v6,149.66
EWT-1,9/21/19 9:44,127.4,56.815,-73.575,NaN,1,v6,149.66
EWT-1,9/21/19 9:44,128,56.815,-74.175,NaN,1,v6,149.66
EWT-1,10/5/19 7:24,113.2,56.815,-59.375,NaN,1,v6,149.66
EWT-1,10/5/19 7:24,113.6,56.815,-59.775,NaN,1,v6,149.66
EWT-1,10/5/19 7:24,114,56.815,-60.175,NaN,1,v6,149.66
EWT-1,10/20/19 14:37,107.5,56.815,-53.675,NaN,1,v6,149.66
EWT-1,10/20/19 14:37,107.4,56.815,-53.575,NaN,1,v6,149.66
EWT-1,10/20/19 14:37,107.5,56.815,-53.675,NaN,1,v6,149.66
KEF-1,7/1/18 8:14,54.9275,50.8,-7.471309524,NaN,1,v1,NaN
KEF-1,7/1/18 8:14,54.9275,50.8,-7.471309524,NaN,1,v1,NaN
KEF-1,7/1/18 8:14,55.245,50.8,-7.788809524,NaN,1,v1,NaN
KEF-1,7/17/18 8:38,55.5,50.6,-9.495,NaN,1,v2,NaN
KEF-1,7/17/18 8:38,55.6,50.6,-9.595,NaN,1,v2,NaN
KEF-1,7/17/18 8:38,55.8,50.6,-9.795,NaN,1,v2,NaN
KEF-1,7/27/18 8:44,54.2,50.8,-7.995,1,1,v2,NaN
KEF-1,7/27/18 8:44,54.4,50.8,-8.195,NaN,1,v2,NaN
KEF-1,7/27/18 8:44,54.5,50.8,-8.295,NaN,1,v2,NaN
KEF-1,8/10/18 8:50,52,50.8,-4.8,NaN,1,v3,NaN
KEF-1,8/10/18 8:50,52.5,50.8,-5.3,NaN,1,v3,NaN
KEF-1,8/10/18 8:50,52,50.8,-4.8,NaN,1,v3,NaN
KEF-1,8/25/18 8:33,52.3,51,-4.9,NaN,1,v3,NaN
KEF-1,8/25/18 8:33,52.5,51,-5.1,NaN,1,v3,NaN
KEF-1,8/25/18 8:33,52.4,51,-5,1,1,v3,NaN
KEF-1,9/16/18 14:08,56.8,50.8,-9.6,1,1,v3,NaN
KEF-1,9/16/18 14:08,56.7,50.8,-9.5,1,1,v3,NaN
KEF-1,9/16/18 14:08,56.8,50.8,-9.6,1,1,v3,NaN
KEF-1,10/1/18 8:51,53.4,50.8,-6.2,1,1,v3,NaN
KEF-1,10/1/18 8:51,53,50.8,-5.8,1,1,v3,NaN
KEF-1,10/1/18 8:51,53.7,50.8,-6.5,1,1,v3,NaN
KEF-1,10/14/18 8:55,53,50.8,-5.8,1,1,v3,NaN
KEF-1,10/14/18 8:55,53,50.8,-5.8,1,1,v3,NaN
KEF-1,10/14/18 8:55,53.5,50.8,-6.3,1,1,v3,NaN
KEF-1,11/18/18 15:26,NaN,50.8,NaN,1,NaN,nm,NaN
KEF-1,6/3/19 12:50,50.8,50.8,7.11E-15,NaN,1,nm,NaN
KEF-1,6/3/19 12:50,51.2,50.8,-0.4,NaN,1,nm,NaN
KEF-1,6/3/19 12:50,51.4,50.8,-0.6,NaN,1,nm,NaN
KEF-1,6/17/19 7:19,64.5,50.8,-17.04380952,NaN,1,v4,NaN
KEF-1,6/17/19 7:19,65.5,50.8,-18.04380952,NaN,1,v4,NaN
KEF-1,6/17/19 7:19,65,50.8,-17.54380952,NaN,1,v4,NaN
KEF-1,7/5/19 8:37,50,50.8,-2.543809524,1,1,v5,NaN
KEF-1,7/5/19 8:37,50.2,50.8,-2.743809524,NaN,1,v5,NaN
KEF-1,7/5/19 8:37,50.7,50.8,-3.243809524,NaN,1,v5,NaN
KEF-1,7/26/19 16:48,55.4,50.8,-7.943809524,NaN,1,v.070919,NaN
KEF-1,7/26/19 16:48,55.5,50.8,-8.043809524,NaN,1,v.070919,NaN
KEF-1,7/26/19 16:48,55.6,50.8,-8.143809524,NaN,1,v.070919,NaN
KEF-1,9/2/19 12:52,56.9,50.8,-9.09,NaN,1,v6,NaN
KEF-1,9/2/19 12:52,57.6,50.8,-9.79,NaN,1,v6,NaN
KEF-1,9/2/19 12:52,57.3,50.8,-9.49,NaN,1,v6,NaN
KEF-1,10/20/19 12:09,54.2,50.8,-6.39,1,1,v6,NaN
KEF-1,10/20/19 12:09,54.4,50.8,-6.59,NaN,1,v6,NaN
KEF-1,10/20/19 12:09,54.7,50.8,-6.89,NaN,1,v6,NaN
KER-1,6/19/18 8:56,90.4875,74.2,-19.63130952,NaN,1,v1,142.5
KER-1,6/19/18 8:56,90.17,74.2,-19.31380952,NaN,1,v1,142.5
KER-1,6/19/18 8:56,90.4875,74.2,-19.63130952,NaN,1,v1,142.5
KER-1,7/1/18 6:30,109.22,74.2,-38.36380952,NaN,1,v1,142.5
KER-1,7/1/18 6:30,109.22,74.2,-38.36380952,NaN,1,v1,142.5
KER-1,7/1/18 6:30,109.22,74.2,-38.36380952,NaN,1,v1,142.5
KER-1,7/17/18 7:35,135.9,74.2,-66.295,NaN,1,v2,142.5
KER-1,7/17/18 7:35,136.4,74.2,-66.795,NaN,1,v2,142.5
KER-1,7/17/18 7:35,136.6,74.2,-66.995,NaN,1,v2,142.5
KER-1,7/27/18 8:06,142.4,74.2,-72.795,1,1,v2,142.5
KER-1,7/27/18 8:06,142.3,74.2,-72.695,NaN,1,v2,142.5
KER-1,7/27/18 8:06,142.2,74.2,-72.595,NaN,1,v2,142.5
KER-1,8/10/18 8:01,145,74.2,-74.4,NaN,1,v3,142.5
KER-1,8/10/18 8:01,145,74.2,-74.4,NaN,1,v3,142.5
KER-1,8/10/18 8:01,145,74.2,-74.4,NaN,1,v3,142.5
KER-1,8/25/18 6:43,NaN,74.2,NaN,NaN,0,v3,142.5
KER-1,9/16/18 14:40,NaN,74.2,NaN,NaN,0,nw,142.5
KER-1,10/1/18 7:47,NaN,74.2,NaN,NaN,0,nw,142.5
KER-1,10/14/18 8:50,NaN,74.2,NaN,NaN,0,nw,142.5
KER-1,11/18/18 21:16,NaN,74.2,NaN,NaN,0,nw,142.5
KER-1,6/3/19 10:02,NaN,74.2,3.5,NaN,1,nm,142.5
KER-1,6/3/19 10:02,NaN,74.2,4.8,NaN,1,nm,142.5
KER-1,6/3/19 10:02,NaN,74.2,5.5,NaN,1,nm,142.5
KER-1,6/17/19 8:42,72.6,74.2,-1.743809524,NaN,1,v4,142.5
KER-1,6/17/19 8:42,71.5,74.2,-0.643809524,NaN,1,v4,142.5
KER-1,6/17/19 8:42,72.5,74.2,-1.643809524,NaN,1,v4,142.5
KER-1,7/5/19 7:34,81.5,74.2,-10.64380952,NaN,1,v5,142.5
KER-1,7/5/19 7:34,80.8,74.2,-9.943809524,NaN,1,v5,142.5
KER-1,7/5/19 7:34,81.4,74.2,-10.54380952,NaN,1,v5,142.5
KER-1,7/26/19 6:46,83.9,74.2,-13.04380952,1,1,v.070919,142.5
KER-1,7/26/19 6:46,83.7,74.2,-12.84380952,NaN,1,v.070919,142.5
KER-1,7/26/19 6:46,83.9,74.2,-13.04380952,NaN,1,v.070919,142.5
KER-1,8/4/19 8:04,84.6,74.2,-13.05,NaN,1,bamboo speaker wire,142.5
KER-1,8/4/19 8:04,85.5,74.2,-13.95,NaN,1,bamboo speaker wire,142.5
KER-1,8/4/19 8:04,84.8,74.2,-13.25,NaN,1,bamboo speaker wire,142.5
KER-1,8/20/19 6:26,96.5,74.2,-25.29,NaN,1,v6,142.5
KER-1,8/20/19 6:26,95.5,74.2,-24.29,NaN,1,v6,142.5
KER-1,8/20/19 6:26,95.7,74.2,-24.49,NaN,1,v6,142.5
KER-1,9/2/19 8:25,113.2,74.2,-41.99,NaN,1,v6,142.5
KER-1,9/2/19 8:25,114.2,74.2,-42.99,NaN,1,v6,142.5
KER-1,9/2/19 8:25,113.7,74.2,-42.49,NaN,1,v6,142.5
KER-1,9/21/19 8:16,97.1,74.2,-25.89,NaN,1,v6,142.5
KER-1,9/21/19 8:16,97.2,74.2,-25.99,NaN,1,v6,142.5
KER-1,9/21/19 8:16,97.5,74.2,-26.29,NaN,1,v6,142.5
KER-1,10/5/19 8:10,90.2,74.2,-18.99,NaN,1,v6,142.5
KER-1,10/5/19 8:10,90.4,74.2,-19.19,NaN,1,v6,142.5
KER-1,10/5/19 8:10,90.5,74.2,-19.29,NaN,1,v6,142.5
KER-1,10/20/19 10:29,88.9,74.2,-17.69,NaN,1,v6,142.5
KER-1,10/20/19 10:29,87.7,74.2,-16.49,NaN,1,v6,142.5
KER-1,10/20/19 10:29,88.5,74.2,-17.29,NaN,1,v6,142.5
KER-XD5N,6/3/19 10:02,34.7,NaN,NaN,NaN,1,nm,NaN
KER-XD5N,6/3/19 10:02,34.3,NaN,NaN,NaN,1,nm,NaN
KER-XD5N,6/3/19 10:02,34.2,NaN,NaN,NaN,1,nm,NaN
KER-XD5N,6/17/19 8:42,31,NaN,NaN,NaN,1,v4,NaN
KER-XD5N,6/17/19 8:42,31.2,NaN,NaN,NaN,1,v4,NaN
KER-XD5N,6/17/19 8:42,31.5,NaN,NaN,NaN,1,v4,NaN
KER-XD5N,7/5/19 7:24,39.6,NaN,NaN,NaN,1,v5,NaN
KER-XD5N,7/5/19 7:24,40,NaN,NaN,NaN,1,v5,NaN
KER-XD5N,7/5/19 7:24,39.8,NaN,NaN,NaN,1,v5,NaN
KER-XD5N,7/26/19 6:51,57,NaN,NaN,NaN,1,v.070919,NaN
KER-XD5N,7/26/19 6:51,57,NaN,NaN,NaN,1,v.070919,NaN
KER-XD5N,7/26/19 6:51,57,NaN,NaN,NaN,1,v.070919,NaN
KER-XD5N,9/2/19 13:52,74.6,NaN,NaN,NaN,1,v6,NaN
KER-XD5N,9/2/19 13:52,75.1,NaN,NaN,NaN,1,v6,NaN
KER-XD5N,9/2/19 13:52,75.1,NaN,NaN,NaN,1,v6,NaN
KER-XD5N,10/20/19 7:40,44.6,NaN,NaN,NaN,1,v6,NaN
KER-XD5N,10/20/19 7:40,44.7,NaN,NaN,NaN,1,v6,NaN
KER-XD5N,10/20/19 7:40,44.7,NaN,NaN,NaN,1,v6,NaN
KER-XE3S,7/17/18 8:20,NaN,NaN,5.5,NaN,1,nm,NaN
KER-XE3S,7/27/18 8:25,NaN,NaN,6,NaN,1,nm,NaN
KER-XE3S,8/10/18 8:30,NaN,NaN,9,NaN,1,nm,NaN
KER-XE3S,8/25/18 7:04,NaN,NaN,7.5,NaN,1,nm,NaN
KER-XE3S,9/16/18 9:03,NaN,NaN,5,NaN,1,nm,NaN
KER-XE3S,9/16/18 9:03,NaN,NaN,7,NaN,1,nm,NaN
KER-XE3S,9/16/18 9:03,NaN,NaN,7,NaN,1,nm,NaN
KER-XE3S,10/1/18 8:07,NaN,NaN,8,NaN,1,nm,NaN
KER-XE3S,10/1/18 8:07,NaN,NaN,9,NaN,1,nm,NaN
KER-XE3S,10/1/18 8:07,NaN,NaN,7,NaN,1,nm,NaN
KER-XE3S,10/14/18 8:23,NaN,NaN,0.05,NaN,1,nm,NaN
