well_id,timestamp,welltop_to_water,logger_binary,water_binary,meter_id
EHR-1,5/31/18 8:30,81.28,NaN,1,v1
EER-1,5/31/18 8:40,92.71,NaN,1,v1
EER-1,5/31/18 8:40,93.98,NaN,1,v1
EER-1,5/31/18 8:40,91.44,NaN,1,v1
EFF-XA2N,5/31/18 8:55,52.705,NaN,1,v1
EFF-XA2N,5/31/18 8:55,48.895,NaN,1,v1
EFF-XA2N,5/31/18 8:55,48.5775,NaN,1,v1
EWR-1,6/1/18 6:10,92.075,NaN,1,v1
EWR-1,6/1/18 6:10,93.0275,NaN,1,v1
EWR-1,6/1/18 6:10,92.075,NaN,1,v1
EWF-XA2S,6/1/18 6:24,107.95,NaN,1,v1
EWF-XA2S,6/1/18 6:24,106.68,NaN,1,v1
EWF-XA2S,6/1/18 6:24,92.075,NaN,1,v1
EHF-XA3S,6/1/18 6:40,66.675,NaN,1,v1
EHF-XA3S,6/1/18 6:40,66.04,NaN,1,v1
EHF-XA3S,6/1/18 6:40,65.405,NaN,1,v1
EHT-XA5S,6/1/18 6:43,33.655,NaN,1,v1
EHT-XA5S,6/1/18 6:43,34.925,NaN,1,v1
EHT-XA5S,6/1/18 6:43,33.9725,NaN,1,v1
EWT-1,6/1/18 6:50,89.789,NaN,1,v1
EWT-1,6/1/18 6:50,90.4875,NaN,1,v1
EWT-1,6/1/18 6:50,88.265,NaN,1,v1
EFR-XB1S,6/1/18 7:40,121.92,NaN,1,v1
EFR-XB1S,6/1/18 7:40,122.555,NaN,1,v1
EFR-XB1S,6/1/18 7:40,122.555,NaN,1,v1
EHT-XB5S,6/1/18 7:41,39.6875,NaN,1,v1
EHT-XB5S,6/1/18 7:41,38.4175,NaN,1,v1
EHT-XB5S,6/1/18 7:41,38.735,NaN,1,v1
EEF-1,6/1/18 7:45,60.96,NaN,1,v1
EEF-1,6/1/18 7:45,60.96,NaN,1,v1
EEF-1,6/1/18 7:45,61.595,NaN,1,v1
EET-1,6/1/18 7:56,66.04,NaN,1,v1
EET-1,6/1/18 7:56,65.0875,NaN,1,v1
EET-1,6/1/18 7:56,64.77,NaN,1,v1
EHT-XC6S,6/1/18 8:00,NaN,NaN,0,nw
KHT-XD6N,6/1/18 8:32,71.12,NaN,1,v1
KHT-XD6N,6/1/18 8:32,71.755,NaN,1,v1
KHT-XD6N,6/1/18 8:32,69.85,NaN,1,v1
KHR-XD2N,6/1/18 8:40,97.4725,NaN,1,v1
KHR-XD2N,6/1/18 8:40,98.1075,NaN,1,v1
KHR-XD2N,6/1/18 8:40,97.79,NaN,1,v1
KHT-XD3S,6/1/18 8:41,104.4575,NaN,1,v1
KHT-XD3S,6/1/18 8:41,104.4575,NaN,1,v1
KHT-XD3S,6/1/18 8:41,104.775,NaN,1,v1
KHF-XD4S,6/1/18 8:45,97.4725,NaN,1,v1
KHF-XD4S,6/1/18 8:45,96.8375,NaN,1,v1
KHF-XD4S,6/1/18 8:45,96.8375,NaN,1,v1
KFF-XD6S,6/1/18 8:50,66.04,NaN,1,v1
KFF-XD6S,6/1/18 8:50,66.3575,NaN,1,v1
KFF-XD6S,6/1/18 8:50,66.04,NaN,1,v1
KFF-XE8S,6/1/18 9:13,85.09,NaN,1,v1
KFF-XE8S,6/1/18 9:13,94.9325,NaN,1,v1
KFF-XE8S,6/1/18 9:13,95.885,NaN,1,v1
KHT-XE6S,6/1/18 9:14,43.18,NaN,1,v1
KHT-XE6S,6/1/18 9:14,43.18,NaN,1,v1
KHT-XE6S,6/1/18 9:14,43.18,NaN,1,v1
KFR-XE2S,6/1/18 9:15,60.96,NaN,1,v1
KFR-XE2S,6/1/18 9:15,60.6425,NaN,1,v1
KFR-XE2S,6/1/18 9:15,60.325,NaN,1,v1
KHT-XE5S,6/1/18 9:15,61.2775,NaN,1,v1
KHT-XE5S,6/1/18 9:15,61.595,NaN,1,v1
KHT-XE5S,6/1/18 9:15,62.23,NaN,1,v1
KFR-XE1S,6/1/18 9:23,104.14,NaN,1,v1
KFR-XE1S,6/1/18 9:23,104.4575,NaN,1,v1
KFR-XE1S,6/1/18 9:23,104.14,NaN,1,v1
KHR-XE2N,6/1/18 9:30,99.06,NaN,1,v1
KHR-XE2N,6/1/18 9:30,98.7425,NaN,1,v1
KHR-XE2N,6/1/18 9:30,99.06,NaN,1,v1
EHR-1,6/18/18 7:17,95.885,NaN,1,v1
EHR-1,6/18/18 7:17,95.885,NaN,1,v1
EHR-1,6/18/18 7:17,96.52,NaN,1,v1
EER-1,6/18/18 7:21,104.14,NaN,1,v1
EER-1,6/18/18 7:21,105.41,NaN,1,v1
EER-1,6/18/18 7:21,104.775,NaN,1,v1
EWR-1,6/18/18 7:26,96.52,NaN,1,v1
EWR-1,6/18/18 7:26,98.425,NaN,1,v1
EWR-1,6/18/18 7:26,99.695,NaN,1,v1
EFF-XA2N,6/18/18 7:35,57.15,NaN,1,v1
EFF-XA2N,6/18/18 7:35,57.15,NaN,1,v1
EFF-XA2N,6/18/18 7:35,57.785,NaN,1,v1
EFR-XB1S,6/18/18 7:56,127.3175,NaN,1,v1
EFR-XB1S,6/18/18 7:56,128.27,NaN,1,v1
EFR-XB1S,6/18/18 7:56,128.5875,NaN,1,v1
EHF-XA3S,6/18/18 8:07,67.31,NaN,1,v1
EHF-XA3S,6/18/18 8:07,67.31,NaN,1,v1
EHF-XA3S,6/18/18 8:07,67.945,NaN,1,v1
EWF-XA2S,6/18/18 8:10,111.76,NaN,1,v1
EWF-XA2S,6/18/18 8:10,111.76,NaN,1,v1
EWF-XA2S,6/18/18 8:10,111.76,NaN,1,v1
EHT-XA5S,6/18/18 8:13,70.8025,NaN,1,v1
EHT-XA5S,6/18/18 8:13,71.12,NaN,1,v1
EHT-XA5S,6/18/18 8:13,71.12,NaN,1,v1
EWT-1,6/18/18 8:19,128.27,NaN,1,v1
EWT-1,6/18/18 8:19,128.5875,NaN,1,v1
EWT-1,6/18/18 8:19,128.905,NaN,1,v1
EHT-XB5S,6/18/18 8:27,83.82,NaN,1,v1
EHT-XB5S,6/18/18 8:27,84.1375,NaN,1,v1
EHT-XB5S,6/18/18 8:27,84.455,NaN,1,v1
EEF-1,6/18/18 8:32,57.4675,NaN,1,v1
EEF-1,6/18/18 8:32,57.4675,NaN,1,v1
EEF-1,6/18/18 8:32,57.785,NaN,1,v1
EET-1,6/18/18 8:38,105.0925,NaN,1,v1
EET-1,6/18/18 8:38,104.14,NaN,1,v1
EET-1,6/18/18 8:38,104.775,NaN,1,v1
EHT-XC6S,6/18/18 8:42,NaN,NaN,0,nw
KHT-XD6N,6/19/18 8:04,113.03,NaN,1,v1
KHT-XD6N,6/19/18 8:04,113.9825,NaN,1,v1
KHT-XD6N,6/19/18 8:04,112.7125,NaN,1,v1
KHR-XD2N,6/19/18 8:08,110.49,NaN,1,v1
KHR-XD2N,6/19/18 8:08,111.125,NaN,1,v1
KHR-XD2N,6/19/18 8:08,111.125,NaN,1,v1
KFF-XD6S,6/19/18 8:23,82.55,NaN,1,v1
KFF-XD6S,6/19/18 8:23,84.7725,NaN,1,v1
KFF-XD6S,6/19/18 8:23,86.0425,NaN,1,v1
KWT-1,6/19/18 8:34,112.7125,NaN,1,v1
KWT-1,6/19/18 8:34,113.03,NaN,1,v1
KWT-1,6/19/18 8:34,113.3475,NaN,1,v1
KFF-XE8S,6/19/18 8:49,99.695,NaN,1,v1
KFF-XE8S,6/19/18 8:49,100.33,NaN,1,v1
KFF-XE8S,6/19/18 8:49,100.33,NaN,1,v1
KHT-XE5S,6/19/18 8:55,83.82,NaN,1,v1
KHT-XE5S,6/19/18 8:55,84.1375,NaN,1,v1
KHT-XE5S,6/19/18 8:55,84.455,NaN,1,v1
KER-1,6/19/18 8:56,90.4875,NaN,1,v1
KER-1,6/19/18 8:56,90.17,NaN,1,v1
KER-1,6/19/18 8:56,90.4875,NaN,1,v1
KHR-XE2N,6/19/18 8:58,104.14,NaN,1,v1
KHR-XE2N,6/19/18 8:58,104.14,NaN,1,v1
KHR-XE2N,6/19/18 8:58,104.4575,NaN,1,v1
KHT-XE6S,6/19/18 8:58,62.5475,NaN,1,v1
KHT-XE6S,6/19/18 8:58,62.23,NaN,1,v1
KHT-XE6S,6/19/18 8:58,62.865,NaN,1,v1
KFR-XE2S,6/19/18 8:59,63.5,NaN,1,v1
KFR-XE2S,6/19/18 8:59,62.865,NaN,1,v1
KFR-XE2S,6/19/18 8:59,62.865,NaN,1,v1
KFR-XE1S,6/19/18 9:00,112.395,NaN,1,v1
KFR-XE1S,6/19/18 9:00,113.3475,NaN,1,v1
KFR-XE1S,6/19/18 9:00,113.03,NaN,1,v1
EHR-1,6/30/18 8:15,110.8075,NaN,1,v1
EHR-1,6/30/18 8:15,111.4425,NaN,1,v1
EHR-1,6/30/18 8:15,110.49,NaN,1,v1
EER-1,6/30/18 8:20,114.935,NaN,1,v1
EER-1,6/30/18 8:20,113.03,NaN,1,v1
EER-1,6/30/18 8:20,113.3475,NaN,1,v1
EWR-1,6/30/18 8:25,105.7275,NaN,1,v1
EWR-1,6/30/18 8:25,105.7275,NaN,1,v1
EWR-1,6/30/18 8:25,105.7275,NaN,1,v1
EFF-XA2N,6/30/18 8:31,66.3575,NaN,1,v1
EFF-XA2N,6/30/18 8:31,66.04,NaN,1,v1
EFF-XA2N,6/30/18 8:31,65.405,NaN,1,v1
EWF-XA2S,6/30/18 8:40,131.445,NaN,1,v1
EWF-XA2S,6/30/18 8:40,132.08,NaN,1,v1
EWF-XA2S,6/30/18 8:40,132.08,NaN,1,v1
EHF-XA3S,6/30/18 8:45,82.8675,NaN,1,v1
EHF-XA3S,6/30/18 8:45,83.82,NaN,1,v1
EHF-XA3S,6/30/18 8:45,84.1375,NaN,1,v1
EHT-XA5S,6/30/18 8:47,101.9175,NaN,1,v1
EHT-XA5S,6/30/18 8:47,102.87,NaN,1,v1
EHT-XA5S,6/30/18 8:47,102.87,NaN,1,v1
EWT-1,6/30/18 8:50,145.415,NaN,1,v1
EWT-1,6/30/18 8:50,146.3675,NaN,1,v1
EWT-1,6/30/18 8:50,143.51,NaN,1,v1
EEF-1,6/30/18 8:55,60.96,NaN,1,v1
EEF-1,6/30/18 8:55,60.96,NaN,1,v1
EEF-1,6/30/18 8:55,60.96,NaN,1,v1
EET-1,6/30/18 9:00,142.24,NaN,1,v1
EET-1,6/30/18 9:00,142.24,NaN,1,v1
EET-1,6/30/18 9:00,142.5575,NaN,1,v1
EHT-XB5S,6/30/18 9:05,109.22,NaN,1,v1
EHT-XB5S,6/30/18 9:05,109.855,NaN,1,v1
EHT-XB5S,6/30/18 9:05,109.855,NaN,1,v1
EFR-XB1S,6/30/18 9:10,129.54,NaN,1,v1
EFR-XB1S,6/30/18 9:10,130.4925,NaN,1,v1
EFR-XB1S,6/30/18 9:10,133.985,NaN,1,v1
KHT-XD6N,7/1/18 6:22,140.0175,NaN,1,v1
KHT-XD6N,7/1/18 6:22,140.335,NaN,1,v1
KHT-XD6N,7/1/18 6:22,140.335,NaN,1,v1
KER-1,7/1/18 6:30,109.22,NaN,1,v1
KER-1,7/1/18 6:30,109.22,NaN,1,v1
KER-1,7/1/18 6:30,109.22,NaN,1,v1
KHR-XD2N,7/1/18 6:37,124.7775,NaN,1,v1
KHR-XD2N,7/1/18 6:37,125.095,NaN,1,v1
KHR-XD2N,7/1/18 6:37,125.095,NaN,1,v1
KFF-XD6S,7/1/18 6:47,133.35,NaN,1,v1
KFF-XD6S,7/1/18 6:47,133.35,NaN,1,v1
KFF-XD6S,7/1/18 6:47,133.35,NaN,1,v1
KWT-1,7/1/18 6:52,134.3025,NaN,1,v1
KWT-1,7/1/18 6:52,134.9375,NaN,1,v1
KWT-1,7/1/18 6:52,134.9375,NaN,1,v1
KFF-XE8S,7/1/18 7:04,123.19,NaN,1,v1
KFF-XE8S,7/1/18 7:04,122.555,NaN,1,v1
KFF-XE8S,7/1/18 7:04,122.2375,NaN,1,v1
KHT-XE6S,7/1/18 7:10,112.395,NaN,1,v1
KHT-XE6S,7/1/18 7:10,112.395,NaN,1,v1
KHT-XE6S,7/1/18 7:10,112.7125,NaN,1,v1
KHT-XE5S,7/1/18 7:30,127,NaN,1,v1
KHT-XE5S,7/1/18 7:30,127.635,NaN,1,v1
KHT-XE5S,7/1/18 7:30,127,NaN,1,v1
KHT-XE4S,7/1/18 7:40,120.015,NaN,1,v1
KHT-XE4S,7/1/18 7:40,120.3325,NaN,1,v1
KHT-XE4S,7/1/18 7:40,119.6975,NaN,1,v1
KFR-XE2S,7/1/18 7:45,61.2775,NaN,1,v1
KFR-XE2S,7/1/18 7:45,61.9125,NaN,1,v1
KFR-XE2S,7/1/18 7:45,62.23,NaN,1,v1
KFR-XE1S,7/1/18 7:50,115.8875,NaN,1,v1
KFR-XE1S,7/1/18 7:50,115.8875,NaN,1,v1
KFR-XE1S,7/1/18 7:50,115.8875,NaN,1,v1
KWR-XE1N,7/1/18 8:00,126.6825,NaN,1,v1
KWR-XE1N,7/1/18 8:00,127,NaN,1,v1
KWR-XE1N,7/1/18 8:00,127.3175,NaN,1,v1
KHR-XE2N,7/1/18 8:04,106.68,NaN,1,v1
KHR-XE2N,7/1/18 8:04,106.68,NaN,1,v1
KHR-XE2N,7/1/18 8:04,106.68,NaN,1,v1
KEF-1,7/1/18 8:14,54.9275,NaN,1,v1
KEF-1,7/1/18 8:14,54.9275,NaN,1,v1
KEF-1,7/1/18 8:14,55.245,NaN,1,v1
KHF-1,7/1/18 8:18,128.5875,NaN,1,v1
KHF-1,7/1/18 8:18,128.905,NaN,1,v1
KHF-1,7/1/18 8:18,128.905,NaN,1,v1
KWF-1,7/1/18 8:25,120.65,NaN,1,v1
KWF-1,7/1/18 8:25,121.285,NaN,1,v1
KWF-1,7/1/18 8:25,121.6025,NaN,1,v1
KWR-1,7/1/18 8:30,93.98,NaN,1,v1
KWR-1,7/1/18 8:30,93.6625,NaN,1,v1
KWR-1,7/1/18 8:30,93.98,NaN,1,v1
KHF-XD4S,7/1/18 8:35,NaN,NaN,0,nw
EHR-1,7/16/18 7:52,116.9,NaN,1,v2
EHR-1,7/16/18 7:52,118,NaN,1,v2
EHR-1,7/16/18 7:52,119.5,NaN,1,v2
EER-1,7/16/18 7:57,117.5,NaN,1,v2
EER-1,7/16/18 7:57,117.7,NaN,1,v2
EER-1,7/16/18 7:57,117.9,NaN,1,v2
EFR-XB2S,7/16/18 7:57,NaN,NaN,0,nw
EFR-XB3S,7/16/18 7:58,NaN,NaN,0,nw
EWR-1,7/16/18 8:01,106.7,NaN,1,v2
EWR-1,7/16/18 8:01,106.8,NaN,1,v2
EWR-1,7/16/18 8:01,107,NaN,1,v2
EFF-XA2N,7/16/18 8:10,70.5,NaN,1,v2
EFF-XA2N,7/16/18 8:10,71.5,NaN,1,v2
EFF-XA2N,7/16/18 8:10,71.6,NaN,1,v2
EWF-XA2S,7/16/18 8:16,143.3,NaN,1,v2
EWF-XA2S,7/16/18 8:16,144,NaN,1,v2
EWF-XA2S,7/16/18 8:16,144.3,NaN,1,v2
EHF-XA3S,7/16/18 8:19,114.4,NaN,1,v2
EHF-XA3S,7/16/18 8:19,114.5,NaN,1,v2
EHF-XA3S,7/16/18 8:19,114.4,NaN,1,v2
EHT-XA5S,7/16/18 8:25,140,NaN,1,v2
EHT-XA5S,7/16/18 8:25,140.9,NaN,1,v2
EHT-XA5S,7/16/18 8:25,140.4,NaN,1,v2
EWT-1,7/16/18 8:29,147.7,NaN,1,v2
EWT-1,7/16/18 8:29,147.8,NaN,1,v2
EWT-1,7/16/18 8:29,148,NaN,1,v2
EEF-1,7/16/18 8:40,72.5,NaN,1,v2
EEF-1,7/16/18 8:40,72.5,NaN,1,v2
EEF-1,7/16/18 8:40,72.5,NaN,1,v2
EET-1,7/16/18 8:47,144.9,NaN,1,v2
EET-1,7/16/18 8:47,144.9,NaN,1,v2
EET-1,7/16/18 8:47,145,NaN,1,v2
EHT-XB5S,7/16/18 8:52,129.5,NaN,1,v2
EHT-XB5S,7/16/18 8:52,129.6,NaN,1,v2
EHT-XB5S,7/16/18 8:52,129.4,NaN,1,v2
EFR-XB1S,7/16/18 8:54,133,NaN,1,v2
EFR-XB1S,7/16/18 8:54,133.4,NaN,1,v2
EFR-XB1S,7/16/18 8:54,133.9,NaN,1,v2
EHT-XB4S,7/16/18 9:11,138.4,NaN,1,v2
EHT-XB4S,7/16/18 9:11,138.5,NaN,1,v2
EHT-XB4S,7/16/18 9:11,138.6,NaN,1,v2
EHR-XB1N,7/16/18 9:16,137.4,NaN,1,v2
EHR-XB1N,7/16/18 9:16,137.4,NaN,1,v2
EHR-XB1N,7/16/18 9:16,137.7,NaN,1,v2
EFR-XB2N,7/16/18 9:19,57,NaN,1,v2
EFR-XB2N,7/16/18 9:19,57,NaN,1,v2
EFR-XB2N,7/16/18 9:19,57,NaN,1,v2
EFR-XB3N,7/16/18 9:21,84.4,NaN,1,v2
EFR-XB3N,7/16/18 9:21,84.7,NaN,1,v2
EFR-XB3N,7/16/18 9:21,85,NaN,1,v2
EWR-XB4N,7/16/18 9:24,76.8,NaN,1,v2
EWR-XB4N,7/16/18 9:24,76.6,NaN,1,v2
EWR-XB4N,7/16/18 9:24,76.5,NaN,1,v2
KHT-XD6N,7/17/18 7:29,NaN,NaN,0,nw
KER-1,7/17/18 7:35,135.9,NaN,1,v2
KER-1,7/17/18 7:35,136.4,NaN,1,v2
KER-1,7/17/18 7:35,136.6,NaN,1,v2
KHR-XD2N,7/17/18 7:41,128.6,NaN,1,v2
KHR-XD2N,7/17/18 7:41,130,NaN,1,v2
KHR-XD2N,7/17/18 7:41,130.2,NaN,1,v2
KFF-XD6S,7/17/18 7:45,NaN,NaN,0,nw
KWT-1,7/17/18 7:55,NaN,NaN,0,nw
KFF-XE8S,7/17/18 7:59,NaN,NaN,0,nw
KHT-XE6S,7/17/18 8:03,NaN,NaN,0,nw
KHT-XE5S,7/17/18 8:07,145,NaN,1,v2
KHT-XE5S,7/17/18 8:07,145.1,NaN,1,v2
KHT-XE5S,7/17/18 8:07,145,NaN,1,v2
KHT-XE4S,7/17/18 8:11,134.7,NaN,1,v2
KHT-XE4S,7/17/18 8:11,134.8,NaN,1,v2
KHT-XE4S,7/17/18 8:11,134.8,NaN,1,v2
KFR-XE2S,7/17/18 8:15,63.5,NaN,1,v2
KFR-XE2S,7/17/18 8:15,63.5,NaN,1,v2
KFR-XE2S,7/17/18 8:15,63.5,NaN,1,v2
KFR-XE1S,7/17/18 8:17,119.3,NaN,1,v2
KFR-XE1S,7/17/18 8:17,119.9,NaN,1,v2
KFR-XE1S,7/17/18 8:17,119.4,NaN,1,v2
KER-XE3S,7/17/18 8:20,-5.5,NaN,1,nm
KWR-XE1N,7/17/18 8:21,129.8,NaN,1,v2
KWR-XE1N,7/17/18 8:21,129.6,NaN,1,v2
KWR-XE1N,7/17/18 8:21,130,NaN,1,v2
KHR-XE2N,7/17/18 8:24,108.9,NaN,1,v2
KHR-XE2N,7/17/18 8:24,108.8,NaN,1,v2
KHR-XE2N,7/17/18 8:24,109,NaN,1,v2
KEF-1,7/17/18 8:38,55.5,NaN,1,v2
KEF-1,7/17/18 8:38,55.6,NaN,1,v2
KEF-1,7/17/18 8:38,55.8,NaN,1,v2
KHF-1,7/17/18 8:41,147.6,NaN,1,v2
KHF-1,7/17/18 8:41,147.7,NaN,1,v2
KHF-1,7/17/18 8:41,147.8,NaN,1,v2
KWF-1,7/17/18 8:46,140.5,NaN,1,v2
KWF-1,7/17/18 8:46,140.7,NaN,1,v2
KWF-1,7/17/18 8:46,140.7,NaN,1,v2
KWR-1,7/17/18 8:51,100,NaN,1,v2
KWR-1,7/17/18 8:51,100.5,NaN,1,v2
KWR-1,7/17/18 8:51,100.9,NaN,1,v2
EHR-1,7/25/18 7:21,117.6,NaN,1,v2
EHR-1,7/25/18 7:21,117.8,NaN,1,v2
EHR-1,7/25/18 7:21,118,NaN,1,v2
EER-1,7/25/18 7:25,116.5,1,1,v2
EER-1,7/25/18 7:25,116.7,NaN,1,v2
EER-1,7/25/18 7:25,117.3,NaN,1,v2
EWR-1,7/25/18 7:28,108,1,1,v2
EWR-1,7/25/18 7:28,108.4,NaN,1,v2
EWR-1,7/25/18 7:28,108.6,NaN,1,v2
EFF-XA2N,7/25/18 7:36,71.1,NaN,1,v2
EFF-XA2N,7/25/18 7:36,71.4,NaN,1,v2
EFF-XA2N,7/25/18 7:36,71.9,NaN,1,v2
EWF-XA2S,7/25/18 7:42,NaN,1,0,nw
EHF-XA3S,7/25/18 7:45,140,NaN,1,v2
EHF-XA3S,7/25/18 7:45,140,NaN,1,v2
EHF-XA3S,7/25/18 7:45,140.7,NaN,1,v2
EHT-XA5S,7/25/18 7:51,NaN,1,0,nw
EWT-1,7/25/18 8:00,148,NaN,1,v2
EWT-1,7/25/18 8:00,148,NaN,1,v2
EWT-1,7/25/18 8:00,148,NaN,1,v2
EHT-XB5S,7/25/18 8:08,144.3,NaN,1,v2
EHT-XB5S,7/25/18 8:08,144.5,NaN,1,v2
EHT-XB5S,7/25/18 8:08,144.4,NaN,1,v2
EEF-1,7/25/18 8:16,80,1,1,v2
EEF-1,7/25/18 8:16,80,NaN,1,v2
EEF-1,7/25/18 8:16,79.8,NaN,1,v2
EET-1,7/25/18 8:25,NaN,1,0,nw
EFR-XB1S,7/25/18 8:41,131.5,NaN,1,v2
EFR-XB1S,7/25/18 8:41,132,NaN,1,v2
EFR-XB1S,7/25/18 8:41,132.3,NaN,1,v2
EHR-XB1N,7/25/18 8:45,135.9,NaN,1,v2
EHR-XB1N,7/25/18 8:45,135.5,NaN,1,v2
EHR-XB1N,7/25/18 8:45,136.4,NaN,1,v2
EFR-XB2N,7/25/18 8:50,56.4,NaN,1,v2
EFR-XB2N,7/25/18 8:50,56.4,NaN,1,v2
EFR-XB2N,7/25/18 8:50,56.4,NaN,1,v2
EFR-XB3N,7/25/18 8:52,83,NaN,1,v2
EFR-XB3N,7/25/18 8:52,83.9,NaN,1,v2
EFR-XB3N,7/25/18 8:52,83.8,NaN,1,v2
EWR-XB4N,7/25/18 8:55,77,NaN,1,v2
EWR-XB4N,7/25/18 8:55,77,NaN,1,v2
EWR-XB4N,7/25/18 8:55,77.3,NaN,1,v2
KHT-XD6N,7/27/18 8:02,NaN,NaN,0,nw
KER-1,7/27/18 8:06,142.4,1,1,v2
KER-1,7/27/18 8:06,142.3,NaN,1,v2
KER-1,7/27/18 8:06,142.2,NaN,1,v2
KHR-XD2N,7/27/18 8:09,128.2,NaN,1,v2
KHR-XD2N,7/27/18 8:09,128.1,NaN,1,v2
KHR-XD2N,7/27/18 8:09,128.4,NaN,1,v2
KHF-XD4S,7/27/18 8:11,NaN,NaN,0,nw
KFF-XD6S,7/27/18 8:12,NaN,NaN,0,nw
KWT-1,7/27/18 8:14,NaN,NaN,0,nw
KFF-XE8S,7/27/18 8:16,NaN,NaN,0,nw
KHT-XE6S,7/27/18 8:18,NaN,NaN,0,nw
KHT-XE5S,7/27/18 8:21,144.8,1,1,v2
KHT-XE5S,7/27/18 8:21,145,NaN,1,v2
KHT-XE5S,7/27/18 8:21,145,NaN,1,v2
KHT-XE4S,7/27/18 8:23,136.6,NaN,1,v2
KHT-XE4S,7/27/18 8:23,136.6,NaN,1,v2
KHT-XE4S,7/27/18 8:23,136.5,NaN,1,v2
KER-XE3S,7/27/18 8:25,-6,NaN,1,nm
KFR-XE2S,7/27/18 8:26,64.2,NaN,1,v2
KFR-XE2S,7/27/18 8:26,64.5,NaN,1,v2
KFR-XE2S,7/27/18 8:26,64.5,NaN,1,v2
KFR-XE1S,7/27/18 8:28,120.4,1,1,v2
KFR-XE1S,7/27/18 8:28,120.5,NaN,1,v2
KFR-XE1S,7/27/18 8:28,120.6,NaN,1,v2
KWR-XE1N,7/27/18 8:30,131.2,NaN,1,v2
KWR-XE1N,7/27/18 8:30,131.3,NaN,1,v2
KWR-XE1N,7/27/18 8:30,131.3,NaN,1,v2
KHR-XE2N,7/27/18 8:32,109.2,NaN,1,v2
KHR-XE2N,7/27/18 8:32,109.3,NaN,1,v2
KHR-XE2N,7/27/18 8:32,109.3,NaN,1,v2
KEF-1,7/27/18 8:44,54.2,1,1,v2
KEF-1,7/27/18 8:44,54.4,NaN,1,v2
KEF-1,7/27/18 8:44,54.5,NaN,1,v2
KHF-1,7/27/18 8:47,NaN,NaN,0,nw
KWF-1,7/27/18 8:51,141.5,1,1,v2
KWF-1,7/27/18 8:51,141.9,NaN,1,v2
KWF-1,7/27/18 8:51,142,NaN,1,v2
KWR-1,7/27/18 8:57,102.2,1,1,v2
KWR-1,7/27/18 8:57,102.5,NaN,1,v2
KWR-1,7/27/18 8:57,102.5,NaN,1,v2
EHR-1,8/10/18 6:32,119.7,NaN,1,v3
EHR-1,8/10/18 6:32,120.5,NaN,1,v3
EHR-1,8/10/18 6:32,123.5,NaN,1,v3
EER-1,8/10/18 6:35,117.5,NaN,1,v3
EER-1,8/10/18 6:35,118,NaN,1,v3
EER-1,8/10/18 6:35,118.5,NaN,1,v3
EWR-1,8/10/18 6:37,111.5,NaN,1,v3
EWR-1,8/10/18 6:37,112,NaN,1,v3
EWR-1,8/10/18 6:37,112,NaN,1,v3
EFF-XA2N,8/10/18 6:45,78,NaN,1,v3
EFF-XA2N,8/10/18 6:45,78.5,NaN,1,v3
EFF-XA2N,8/10/18 6:45,75.5,NaN,1,v3
EWF-XA2S,8/10/18 6:48,NaN,NaN,0,nw
EHF-XA3S,8/10/18 6:50,NaN,NaN,0,nw
EHT-XA5S,8/10/18 6:53,NaN,NaN,0,nw
EWT-1,8/10/18 6:56,148.5,NaN,1,v3
EWT-1,8/10/18 6:56,148.5,NaN,1,v3
EWT-1,8/10/18 6:56,148.4,NaN,1,v3
EHT-XB5S,8/10/18 7:18,NaN,NaN,0,nw
EEF-1,8/10/18 7:20,63.4,NaN,1,v3
EEF-1,8/10/18 7:20,63.5,NaN,1,v3
