well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Rate of Change
KFR-XE1S,8/24/2018,02:30:00 pm,0,2018-08-24 14:30:00,8.3332,11.677,0.04239999999999995
KFR-XE1S,8/24/2018,02:40:00 pm,0,2018-08-24 14:40:00,8.3348,11.253,0.01769999999999996
KFR-XE1S,8/24/2018,02:50:00 pm,0,2018-08-24 14:50:00,8.3343,11.076,0.009800000000000076
KFR-XE1S,8/24/2018,03:00:00 pm,0,2018-08-24 15:00:00,8.332,10.978,0.00649999999999995
KFR-XE1S,8/24/2018,03:10:00 pm,0,2018-08-24 15:10:00,8.3307,10.913,0.00470000000000006
KFR-XE1S,8/24/2018,03:20:00 pm,0,2018-08-24 15:20:00,8.3291,10.866,0.0036999999999999035
KFR-XE1S,8/24/2018,03:30:00 pm,0,2018-08-24 15:30:00,8.3285,10.829,0.0028999999999999916
KFR-XE1S,8/24/2018,03:40:00 pm,0,2018-08-24 15:40:00,8.3271,10.8,0.002200000000000024
KFR-XE1S,8/24/2018,03:50:00 pm,0,2018-08-24 15:50:00,8.3255,10.778,0.0018000000000000683
KFR-XE1S,8/24/2018,04:00:00 pm,0,2018-08-24 16:00:00,8.324,10.76,0.0015000000000000568
KFR-XE1S,8/24/2018,04:10:00 pm,0,2018-08-24 16:10:00,8.3216,10.745,0.00129999999999999
KFR-XE1S,8/24/2018,04:20:00 pm,0,2018-08-24 16:20:00,8.3203,10.732,0.0010999999999999233
KFR-XE1S,8/24/2018,04:30:00 pm,0,2018-08-24 16:30:00,8.3192,10.721,0.0009999999999999788
KFR-XE1S,8/24/2018,04:40:00 pm,0,2018-08-24 16:40:00,8.3175,10.711,0.0009000000000000341
KFR-XE1S,8/24/2018,04:50:00 pm,0,2018-08-24 16:50:00,8.3166,10.702,0.0007999999999999119
KFR-XE1S,8/24/2018,05:00:00 pm,0,2018-08-24 17:00:00,8.316,10.694,0.000700000000000145
KFR-XE1S,8/24/2018,05:10:00 pm,0,2018-08-24 17:10:00,8.3149,10.687,0.0006999999999999674
KFR-XE1S,8/24/2018,05:20:00 pm,0,2018-08-24 17:20:00,8.3139,10.68,0.0004999999999999005
KFR-XE1S,8/24/2018,05:30:00 pm,0,2018-08-24 17:30:00,8.3129,10.675,0.0006000000000000227
KFR-XE1S,8/24/2018,05:40:00 pm,0,2018-08-24 17:40:00,8.3125,10.669,0.0005000000000000782
KFR-XE1S,8/24/2018,05:50:00 pm,0,2018-08-24 17:50:00,8.3124,10.664,0.00039999999999995595
KFR-XE1S,8/24/2018,06:00:00 pm,0,2018-08-24 18:00:00,8.3119,10.66,0.0005000000000000782
KFR-XE1S,8/24/2018,06:10:00 pm,0,2018-08-24 18:10:00,8.312,10.655,0.00039999999999995595
KFR-XE1S,8/24/2018,06:20:00 pm,0,2018-08-24 18:20:00,8.3121,10.651,0.00039999999999995595
KFR-XE1S,8/24/2018,06:30:00 pm,0,2018-08-24 18:30:00,8.3122,10.647,0.00039999999999995595
KFR-XE1S,8/24/2018,06:40:00 pm,0,2018-08-24 18:40:00,8.3124,10.643,0.00030000000000001136
KFR-XE1S,8/24/2018,06:50:00 pm,0,2018-08-24 18:50:00,8.3133,10.64,0.00030000000000001136
KFR-XE1S,8/24/2018,07:00:00 pm,0,2018-08-24 19:00:00,8.3134,10.637,0.00030000000000001136
KFR-XE1S,8/24/2018,07:10:00 pm,0,2018-08-24 19:10:00,8.3145,10.634,0.00030000000000001136
KFR-XE1S,8/24/2018,07:20:00 pm,0,2018-08-24 19:20:00,8.3159,10.631,0.00030000000000001136
KFR-XE1S,8/24/2018,07:30:00 pm,0,2018-08-24 19:30:00,8.3172,10.628,0.00030000000000001136
KFR-XE1S,8/24/2018,07:40:00 pm,0,2018-08-24 19:40:00,8.3188,10.625,0.00030000000000001136
KFR-XE1S,8/24/2018,07:50:00 pm,0,2018-08-24 19:50:00,8.3205,10.622,0.0002000000000000668
KFR-XE1S,8/24/2018,08:00:00 pm,0,2018-08-24 20:00:00,8.3221,10.62,0.00019999999999988915
KFR-XE1S,8/24/2018,08:10:00 pm,0,2018-08-24 20:10:00,8.3236,10.618,0.00030000000000001136
KFR-XE1S,8/24/2018,08:20:00 pm,0,2018-08-24 20:20:00,8.3255,10.615,0.0002000000000000668
KFR-XE1S,8/24/2018,08:30:00 pm,0,2018-08-24 20:30:00,8.3275,10.613,0.00030000000000001136
KFR-XE1S,8/24/2018,08:40:00 pm,0,2018-08-24 20:40:00,8.3296,10.61,9.999999999994457e-05
KFR-XE1S,8/24/2018,08:50:00 pm,0,2018-08-24 20:50:00,8.3323,10.609,0.0002000000000000668
KFR-XE1S,8/24/2018,09:00:00 pm,0,2018-08-24 21:00:00,8.3346,10.607,0.00019999999999988915
KFR-XE1S,8/24/2018,09:10:00 pm,0,2018-08-24 21:10:00,8.337,10.605,0.0002000000000000668
KFR-XE1S,8/24/2018,09:20:00 pm,0,2018-08-24 21:20:00,8.339,10.603,0.00019999999999988915
KFR-XE1S,8/24/2018,09:30:00 pm,0,2018-08-24 21:30:00,8.3405,10.601,0.00010000000000012221
KFR-XE1S,8/24/2018,09:40:00 pm,0,2018-08-24 21:40:00,8.3417,10.6,0.00019999999999988915
KFR-XE1S,8/24/2018,09:50:00 pm,0,2018-08-24 21:50:00,8.3428,10.598,0.00010000000000012221
KFR-XE1S,8/24/2018,10:00:00 pm,0,2018-08-24 22:00:00,8.3443,10.597,0.00019999999999988915
KFR-XE1S,8/24/2018,10:10:00 pm,0,2018-08-24 22:10:00,8.3454,10.595,0.0002000000000000668
KFR-XE1S,8/24/2018,10:20:00 pm,0,2018-08-24 22:20:00,8.3465,10.593,0.0002000000000000668
KFR-XE1S,8/24/2018,10:30:00 pm,0,2018-08-24 22:30:00,8.3479,10.591,9.999999999994457e-05
KFR-XE1S,8/24/2018,10:40:00 pm,0,2018-08-24 22:40:00,8.3491,10.59,9.999999999994457e-05
KFR-XE1S,8/24/2018,10:50:00 pm,0,2018-08-24 22:50:00,8.35,10.589,0.00010000000000012221
KFR-XE1S,8/24/2018,11:00:00 pm,0,2018-08-24 23:00:00,8.3508,10.588,0.00019999999999988915
KFR-XE1S,8/24/2018,11:10:00 pm,0,2018-08-24 23:10:00,8.3515,10.586,9.999999999994457e-05
KFR-XE1S,8/24/2018,11:20:00 pm,0,2018-08-24 23:20:00,8.3525,10.585,0.00010000000000012221
KFR-XE1S,8/24/2018,11:30:00 pm,0,2018-08-24 23:30:00,8.354,10.584,9.999999999994457e-05
KFR-XE1S,8/24/2018,11:40:00 pm,0,2018-08-24 23:40:00,8.3548,10.583,9.999999999994457e-05
KFR-XE1S,8/24/2018,11:50:00 pm,0,2018-08-24 23:50:00,8.3553,10.582,0.0
KFR-XE1S,8/25/2018,12:00:00 am,0,2018-08-25 00:00:00,8.3561,10.582,0.00010000000000012221
KFR-XE1S,8/25/2018,12:10:00 am,0,2018-08-25 00:10:00,8.3565,10.581,9.999999999994457e-05
KFR-XE1S,8/25/2018,12:20:00 am,0,2018-08-25 00:20:00,8.3575,10.58,0.0
KFR-XE1S,8/25/2018,12:30:00 am,0,2018-08-25 00:30:00,8.3585,10.58,9.999999999994457e-05
KFR-XE1S,8/25/2018,12:40:00 am,0,2018-08-25 00:40:00,8.3593,10.579,0.00010000000000012221
KFR-XE1S,8/25/2018,12:50:00 am,0,2018-08-25 00:50:00,8.3608,10.578,0.0
KFR-XE1S,8/25/2018,01:00:00 am,0,2018-08-25 01:00:00,8.3613,10.578,9.999999999994457e-05
KFR-XE1S,8/25/2018,01:10:00 am,0,2018-08-25 01:10:00,8.3622,10.577,0.0
KFR-XE1S,8/25/2018,01:20:00 am,0,2018-08-25 01:20:00,8.3626,10.577,9.999999999994457e-05
KFR-XE1S,8/25/2018,01:30:00 am,0,2018-08-25 01:30:00,8.3633,10.576,0.0
KFR-XE1S,8/25/2018,01:40:00 am,0,2018-08-25 01:40:00,8.3634,10.576,0.00010000000000012221
KFR-XE1S,8/25/2018,01:50:00 am,0,2018-08-25 01:50:00,8.364,10.575,0.0
KFR-XE1S,8/25/2018,02:00:00 am,0,2018-08-25 02:00:00,8.3648,10.575,9.999999999994457e-05
KFR-XE1S,8/25/2018,02:10:00 am,0,2018-08-25 02:10:00,8.365,10.574,0.0
KFR-XE1S,8/25/2018,02:20:00 am,0,2018-08-25 02:20:00,8.3654,10.574,0.0
KFR-XE1S,8/25/2018,02:30:00 am,0,2018-08-25 02:30:00,8.3665,10.574,0.0
KFR-XE1S,8/25/2018,02:40:00 am,0,2018-08-25 02:40:00,8.3666,10.574,9.999999999994457e-05
KFR-XE1S,8/25/2018,02:50:00 am,0,2018-08-25 02:50:00,8.3674,10.573,0.0
KFR-XE1S,8/25/2018,03:00:00 am,0,2018-08-25 03:00:00,8.3681,10.573,0.0
KFR-XE1S,8/25/2018,03:10:00 am,0,2018-08-25 03:10:00,8.3685,10.573,0.0
KFR-XE1S,8/25/2018,03:20:00 am,0,2018-08-25 03:20:00,8.3692,10.573,0.00010000000000012221
KFR-XE1S,8/25/2018,03:30:00 am,0,2018-08-25 03:30:00,8.3697,10.572,0.0
KFR-XE1S,8/25/2018,03:40:00 am,0,2018-08-25 03:40:00,8.3701,10.572,9.999999999994457e-05
KFR-XE1S,8/25/2018,03:50:00 am,0,2018-08-25 03:50:00,8.3702,10.571,0.0
KFR-XE1S,8/25/2018,04:00:00 am,0,2018-08-25 04:00:00,8.3707,10.571,9.999999999994457e-05
KFR-XE1S,8/25/2018,04:10:00 am,0,2018-08-25 04:10:00,8.3709,10.57,0.0
KFR-XE1S,8/25/2018,04:20:00 am,0,2018-08-25 04:20:00,8.3715,10.57,0.0
KFR-XE1S,8/25/2018,04:30:00 am,0,2018-08-25 04:30:00,8.3718,10.57,9.999999999994457e-05
KFR-XE1S,8/25/2018,04:40:00 am,0,2018-08-25 04:40:00,8.3721,10.569,9.999999999994457e-05
KFR-XE1S,8/25/2018,04:50:00 am,0,2018-08-25 04:50:00,8.3728,10.57,9.999999999994457e-05
KFR-XE1S,8/25/2018,05:00:00 am,0,2018-08-25 05:00:00,8.3731,10.569,0.0
KFR-XE1S,8/25/2018,05:10:00 am,0,2018-08-25 05:10:00,8.3742,10.569,0.00010000000000012221
KFR-XE1S,8/25/2018,05:20:00 am,0,2018-08-25 05:20:00,8.3756,10.568,0.0
KFR-XE1S,8/25/2018,05:30:00 am,0,2018-08-25 05:30:00,8.3762,10.568,0.0
KFR-XE1S,8/25/2018,05:40:00 am,0,2018-08-25 05:40:00,8.3772,10.568,0.0
KFR-XE1S,8/25/2018,05:50:00 am,0,2018-08-25 05:50:00,8.378,10.568,0.0
KFR-XE1S,8/25/2018,06:00:00 am,0,2018-08-25 06:00:00,8.379,10.568,9.999999999994457e-05
KFR-XE1S,8/25/2018,06:10:00 am,0,2018-08-25 06:10:00,8.3801,10.567,9.999999999994457e-05
KFR-XE1S,8/25/2018,06:20:00 am,0,2018-08-25 06:20:00,8.3808,10.568,9.999999999994457e-05
KFR-XE1S,8/25/2018,06:30:00 am,0,2018-08-25 06:30:00,8.3816,10.567,0.0
KFR-XE1S,8/25/2018,06:40:00 am,0,2018-08-25 06:40:00,8.3827,10.567,0.0
KFR-XE1S,8/25/2018,06:50:00 am,0,2018-08-25 06:50:00,8.3831,10.567,0.0
KFR-XE1S,8/25/2018,07:00:00 am,0,2018-08-25 07:00:00,8.3836,10.567,9.999999999994457e-05
KFR-XE1S,8/25/2018,07:10:00 am,0,2018-08-25 07:10:00,8.3841,10.566,0.0
KFR-XE1S,8/25/2018,07:20:00 am,0,2018-08-25 07:20:00,8.3853,10.566,0.0
KFR-XE1S,8/25/2018,07:30:00 am,0,2018-08-25 07:30:00,8.3861,10.566,0.0
KFR-XE1S,8/25/2018,07:40:00 am,0,2018-08-25 07:40:00,8.387,10.566,0.0
KFR-XE1S,8/25/2018,07:50:00 am,0,2018-08-25 07:50:00,8.388,10.566,0.0
KFR-XE1S,8/25/2018,08:00:00 am,0,2018-08-25 08:00:00,8.3886,10.566,0.0
KFR-XE1S,8/25/2018,08:10:00 am,0,2018-08-25 08:10:00,8.3891,10.566,0.0
KFR-XE1S,8/25/2018,08:20:00 am,0,2018-08-25 08:20:00,8.3894,10.566,0.00010000000000012221
KFR-XE1S,8/25/2018,08:30:00 am,0,2018-08-25 08:30:00,8.3893,10.565,0.0
KFR-XE1S,8/25/2018,08:40:00 am,0,2018-08-25 08:40:00,8.3894,10.565,0.00010000000000012221
KFR-XE1S,8/25/2018,08:50:00 am,0,2018-08-25 08:50:00,8.3889,10.566,0.00010000000000012221
KFR-XE1S,8/25/2018,09:00:00 am,0,2018-08-25 09:00:00,8.3886,10.565,0.00010000000000012221
KFR-XE1S,8/25/2018,09:10:00 am,0,2018-08-25 09:10:00,8.3879,10.566,0.0
KFR-XE1S,8/25/2018,09:20:00 am,0,2018-08-25 09:20:00,8.3883,10.566,0.0
KFR-XE1S,8/25/2018,09:30:00 am,0,2018-08-25 09:30:00,8.3879,10.566,9.999999999994457e-05
KFR-XE1S,8/25/2018,09:40:00 am,0,2018-08-25 09:40:00,8.3881,10.567,0.0
KFR-XE1S,8/25/2018,09:50:00 am,0,2018-08-25 09:50:00,8.3875,10.567,0.0
KFR-XE1S,8/25/2018,10:00:00 am,0,2018-08-25 10:00:00,8.3872,10.567,9.999999999994457e-05
KFR-XE1S,8/25/2018,10:10:00 am,0,2018-08-25 10:10:00,8.3865,10.568,0.0
KFR-XE1S,8/25/2018,10:20:00 am,0,2018-08-25 10:20:00,8.3863,10.568,0.0
KFR-XE1S,8/25/2018,10:30:00 am,0,2018-08-25 10:30:00,8.3851,10.568,0.00010000000000012221
KFR-XE1S,8/25/2018,10:40:00 am,0,2018-08-25 10:40:00,8.3842,10.569,9.999999999994457e-05
KFR-XE1S,8/25/2018,10:50:00 am,0,2018-08-25 10:50:00,8.3831,10.57,0.0
KFR-XE1S,8/25/2018,11:00:00 am,0,2018-08-25 11:00:00,8.3819,10.57,0.0
KFR-XE1S,8/25/2018,11:10:00 am,0,2018-08-25 11:10:00,8.3809,10.57,9.999999999994457e-05
KFR-XE1S,8/25/2018,11:20:00 am,0,2018-08-25 11:20:00,8.3802,10.571,0.0
KFR-XE1S,8/25/2018,11:30:00 am,0,2018-08-25 11:30:00,8.3784,10.571,9.999999999994457e-05
KFR-XE1S,8/25/2018,11:40:00 am,0,2018-08-25 11:40:00,8.3769,10.572,0.0
KFR-XE1S,8/25/2018,11:50:00 am,0,2018-08-25 11:50:00,8.3756,10.572,0.00010000000000012221
KFR-XE1S,8/25/2018,12:00:00 pm,0,2018-08-25 12:00:00,8.3739,10.573,0.0
KFR-XE1S,8/25/2018,12:10:00 pm,0,2018-08-25 12:10:00,8.3719,10.573,9.999999999994457e-05
KFR-XE1S,8/25/2018,12:20:00 pm,0,2018-08-25 12:20:00,8.3707,10.574,0.0
KFR-XE1S,8/25/2018,12:30:00 pm,0,2018-08-25 12:30:00,8.3697,10.574,0.0
KFR-XE1S,8/25/2018,12:40:00 pm,0,2018-08-25 12:40:00,8.3679,10.574,0.0002000000000000668
KFR-XE1S,8/25/2018,12:50:00 pm,0,2018-08-25 12:50:00,8.3659,10.576,0.00019999999999988915
KFR-XE1S,8/25/2018,01:00:00 pm,0,2018-08-25 13:00:00,8.3634,10.578,0.0002000000000000668
KFR-XE1S,8/25/2018,01:10:00 pm,0,2018-08-25 13:10:00,8.361,10.58,9.999999999994457e-05
KFR-XE1S,8/25/2018,01:20:00 pm,0,2018-08-25 13:20:00,8.3596,10.581,0.0
KFR-XE1S,8/25/2018,01:30:00 pm,0,2018-08-25 13:30:00,8.3573,10.581,0.00010000000000012221
KFR-XE1S,8/25/2018,01:40:00 pm,0,2018-08-25 13:40:00,8.3557,10.582,0.00019999999999988915
KFR-XE1S,8/25/2018,01:50:00 pm,0,2018-08-25 13:50:00,8.3533,10.584,0.0
