"","timestamp","well_id","water_binary","ground_to_water","week_fac","bi_week_fac"
"1",2018-05-31,"EER-1",1,-17.8634366666667,"22","11"
"2",2018-05-31,"EFF-XA2N",1,-8.95325,"22","11"
"3",2018-05-31,"EHR-1",1,-29.9101236257143,"22","11"
"4",2018-06-01,"EEF-1",1,-5.24741666666666,"22","11"
"5",2018-06-01,"EET-1",1,-9.36822916666666,"22","11"
"6",2018-06-01,"EFR-XB1S",1,-34.9060833333333,"22","11"
"7",2018-06-01,"EHF-XA3S",1,-3.84285256333334,"22","11"
"8",2018-06-01,"EHT-XA5S",1,0.694628787333338,"22","11"
"9",2018-06-01,"EHT-XB5S",1,-17.3401666666667,"22","11"
"10",2018-06-01,"EHT-XC6S",0,-118.11,"22","11"
"11",2018-06-01,"EWF-XA2S",1,-10.62925,"22","11"
"12",2018-06-01,"EWR-1",1,-5.42644999999999,"22","11"
"13",2018-06-01,"EWT-1",1,-35.9995833333333,"22","11"
"14",2018-06-01,"KFF-XD6S",1,-19.1379166666667,"22","11"
"15",2018-06-01,"KFF-XE8S",1,1.7875,"22","11"
"16",2018-06-01,"KFR-XE1S",1,-44.0545833333333,"22","11"
"17",2018-06-01,"KFR-XE2S",1,-3.40375,"22","11"
"18",2018-06-01,"KHF-XD4S",1,-33.8829166666667,"22","11"
"19",2018-06-01,"KHR-XD2N",1,-28.06625,"22","11"
"20",2018-06-01,"KHR-XE2N",1,-55.2029166666667,"22","11"
"21",2018-06-01,"KHT-XD3S",1,-39.4420833333333,"22","11"
"22",2018-06-01,"KHT-XD6N",1,-27.48875,"22","11"
"23",2018-06-01,"KHT-XE5S",1,-8.20208333333333,"22","11"
"24",2018-06-01,"KHT-XE6S",1,-5.01541666666667,"22","11"
"25",2018-06-02,NA,NA,NA,"22","11"
"26",2018-06-03,NA,NA,NA,"22","11"
"27",2018-06-04,NA,NA,NA,"23","11"
"28",2018-06-05,NA,NA,NA,"23","11"
"29",2018-06-06,NA,NA,NA,"23","11"
"30",2018-06-07,NA,NA,NA,"23","11"
"31",2018-06-08,NA,NA,NA,"23","11"
"32",2018-06-09,NA,NA,NA,"23","11"
"33",2018-06-10,NA,NA,NA,"23","11"
"34",2018-06-11,NA,NA,NA,"24","12"
"35",2018-06-12,NA,NA,NA,"24","12"
"36",2018-06-13,NA,NA,NA,"24","12"
"37",2018-06-14,NA,NA,NA,"24","12"
"38",2018-06-15,NA,NA,NA,"24","12"
"39",2018-06-16,NA,NA,NA,"24","12"
"40",2018-06-17,NA,NA,NA,"24","12"
"41",2018-06-18,"EEF-1",1,-1.64908333333333,"25","12"
"42",2018-06-18,"EER-1",1,-29.9284366666667,"25","12"
"43",2018-06-18,"EET-1",1,-48.7382291666667,"25","12"
"44",2018-06-18,"EFF-XA2N",1,-16.25575,"25","12"
"45",2018-06-18,"EFR-XB1S",1,-40.6210833333333,"25","12"
"46",2018-06-18,"EHF-XA3S",1,-5.32451923,"25","12"
"47",2018-06-18,"EHR-1",1,-44.7267902923809,"25","12"
"48",2018-06-18,"EHT-XA5S",1,-36.1353712126667,"25","12"
"49",2018-06-18,"EHT-XB5S",1,-62.531,"25","12"
"50",2018-06-18,"EHT-XC6S",0,-118.11,"25","12"
"51",2018-06-18,"EWF-XA2S",1,-20.15425,"25","12"
"52",2018-06-18,"EWR-1",1,-11.2472833333333,"25","12"
"53",2018-06-18,"EWT-1",1,-75.07325,"25","12"
"54",2018-06-19,"KER-1",1,-19.6404166666667,"25","12"
"55",2018-06-19,"KFF-XD6S",1,-37.4470833333333,"25","12"
"56",2018-06-19,"KFF-XE8S",1,-6.36166666666666,"25","12"
"57",2018-06-19,"KFR-XE1S",1,-52.7329166666667,"25","12"
"58",2018-06-19,"KFR-XE2S",1,-5.83791666666667,"25","12"
"59",2018-06-19,"KHR-XD2N",1,-41.1895833333333,"25","12"
"60",2018-06-19,"KHR-XE2N",1,-60.4945833333333,"25","12"
"61",2018-06-19,"KHT-XD6N",1,-69.8220833333333,"25","12"
"62",2018-06-19,"KHT-XE5S",1,-30.63875,"25","12"
"63",2018-06-19,"KHT-XE6S",1,-24.3829166666667,"25","12"
"64",2018-06-19,"KWT-1",1,-60.88875,"25","12"
"65",2018-06-20,NA,NA,NA,"25","12"
"66",2018-06-21,NA,NA,NA,"25","12"
"67",2018-06-22,NA,NA,NA,"25","12"
"68",2018-06-23,NA,NA,NA,"25","12"
"69",2018-06-24,NA,NA,NA,"25","12"
"70",2018-06-25,NA,NA,NA,"26","13"
"71",2018-06-26,NA,NA,NA,"26","13"
"72",2018-06-27,NA,NA,NA,"26","13"
"73",2018-06-28,NA,NA,NA,"26","13"
"74",2018-06-29,NA,NA,NA,"26","13"
"75",2018-06-30,"EEF-1",1,-5.03575,"26","13"
"76",2018-06-30,"EER-1",1,-38.92427,"26","13"
"77",2018-06-30,"EET-1",1,-86.4148958333333,"26","13"
"78",2018-06-30,"EFF-XA2N",1,-24.82825,"26","13"
"79",2018-06-30,"EFR-XB1S",1,-43.9019166666667,"26","13"
"80",2018-06-30,"EHF-XA3S",1,-21.4111858966667,"26","13"
"81",2018-06-30,"EHR-1",1,-59.5434569590476,"26","13"
"82",2018-06-30,"EHT-XA5S",1,-67.673704546,"26","13"
"83",2018-06-30,"EHT-XB5S",1,-88.0368333333333,"26","13"
"84",2018-06-30,"EWF-XA2S",1,-40.2625833333333,"26","13"
"85",2018-06-30,"EWR-1",1,-18.76145,"26","13"
"86",2018-06-30,"EWT-1",1,-91.58325,"26","13"
"87",2018-07-01,"KEF-1",1,-7.69208333333333,"26","13"
"88",2018-07-01,"KER-1",1,-38.47875,"26","13"
"89",2018-07-01,"KFF-XD6S",1,-86.3420833333333,"26","13"
"90",2018-07-01,"KFF-XE8S",1,-28.9041666666667,"26","13"
"91",2018-07-01,"KFR-XE1S",1,-55.69625,"26","13"
"92",2018-07-01,"KFR-XE2S",1,-4.56791666666667,"26","13"
"93",2018-07-01,"KHF-1",1,-64.2079166666667,"26","13"
"94",2018-07-01,"KHF-XD4S",0,-81.965,"26","13"
"95",2018-07-01,"KHR-XD2N",1,-55.2654166666667,"26","13"
"96",2018-07-01,"KHR-XE2N",1,-62.92875,"26","13"
"97",2018-07-01,"KHT-XD6N",1,-96.8095833333334,"26","13"
"98",2018-07-01,"KHT-XE4S",1,-46.79375,"26","13"
"99",2018-07-01,"KHT-XE5S",1,-73.7129166666667,"26","13"
"100",2018-07-01,"KHT-XE6S",1,-74.33625,"26","13"
"101",2018-07-01,"KWF-1",1,-55.1379166666667,"26","13"
"102",2018-07-01,"KWR-1",1,-24.2829166666667,"26","13"
"103",2018-07-01,"KWR-XE1N",1,-40.35875,"26","13"
"104",2018-07-01,"KWT-1",1,-82.5845833333333,"26","13"
"105",2018-07-02,NA,NA,NA,"27","13"
"106",2018-07-03,NA,NA,NA,"27","13"
"107",2018-07-04,NA,NA,NA,"27","13"
"108",2018-07-05,NA,NA,NA,"27","13"
"109",2018-07-06,NA,NA,NA,"27","13"
"110",2018-07-07,NA,NA,NA,"27","13"
"111",2018-07-08,NA,NA,NA,"27","13"
"112",2018-07-09,NA,NA,NA,"28","14"
"113",2018-07-10,NA,NA,NA,"28","14"
"114",2018-07-11,NA,NA,NA,"28","14"
"115",2018-07-12,NA,NA,NA,"28","14"
"116",2018-07-13,NA,NA,NA,"28","14"
"117",2018-07-14,NA,NA,NA,"28","14"
"118",2018-07-15,NA,NA,NA,"28","14"
"119",2018-07-16,"EEF-1",1,-17.712,"29","14"
"120",2018-07-16,"EER-1",1,-43.9896866666667,"29","14"
"121",2018-07-16,"EET-1",1,-90.1386458333333,"29","14"
"122",2018-07-16,"EFF-XA2N",1,-31.2303333333333,"29","14"
"123",2018-07-16,"EFR-XB1S",1,-47.1323333333333,"29","14"
"124",2018-07-16,"EFR-XB2N",1,-27.345,"29","14"
"125",2018-07-16,"EFR-XB2S",0,-19.39,"29","14"
"126",2018-07-16,"EFR-XB3N",1,-39.395,"29","14"
"127",2018-07-16,"EFR-XB3S",0,-65.025,"29","14"
"128",2018-07-16,"EHF-XA3S",1,-53.3724358966667,"29","14"
"129",2018-07-16,"EHR-1",1,-67.8997069590476,"29","14"
"130",2018-07-16,"EHR-XB1N",1,-67.445,"29","14"
"131",2018-07-16,"EHT-XA5S",1,-106.690787879333,"29","14"
"132",2018-07-16,"EHT-XB4S",1,-40.795,"29","14"
"133",2018-07-16,"EHT-XB5S",1,-109.02975,"29","14"
"134",2018-07-16,"EWF-XA2S",1,-53.3971666666667,"29","14"
"135",2018-07-16,"EWR-1",1,-21.0035333333333,"29","14"
"136",2018-07-16,"EWR-XB4N",1,-37.6283333333333,"29","14"
"137",2018-07-16,"EWT-1",1,-95.4553333333333,"29","14"
"138",2018-07-17,"KEF-1",1,-9.42833333333333,"29","14"
"139",2018-07-17,"KER-1",1,-66.695,"29","14"
"140",2018-07-17,"KER-XE3S",1,NA,"29","14"
"141",2018-07-17,"KFF-XD6S",0,-97.4333333333333,"29","14"
"142",2018-07-17,"KFF-XE8S",0,-50.3845833333333,"29","14"
"143",2018-07-17,"KFR-XE1S",1,-60.4783333333333,"29","14"
"144",2018-07-17,"KFR-XE2S",1,-7.3975,"29","14"
"145",2018-07-17,"KHF-1",1,-84.245,"29","14"
"146",2018-07-17,"KHR-XD2N",1,-61.0125,"29","14"
"147",2018-07-17,"KHR-XE2N",1,-66.285,"29","14"
"148",2018-07-17,"KHT-XD6N",0,-95.3550000166667,"29","14"
"149",2018-07-17,"KHT-XE4S",1,-62.6816666666667,"29","14"
"150",2018-07-17,"KHT-XE5S",1,-92.6708333333333,"29","14"
"151",2018-07-17,"KHT-XE6S",0,-102.376666666667,"29","14"
"152",2018-07-17,"KWF-1",1,-75.7283333333333,"29","14"
"153",2018-07-17,"KWR-1",1,-32.0116666666667,"29","14"
"154",2018-07-17,"KWR-XE1N",1,-44.295,"29","14"
"155",2018-07-17,"KWT-1",0,-81.1,"29","14"
"156",2018-07-18,NA,NA,NA,"29","14"
"157",2018-07-19,NA,NA,NA,"29","14"
"158",2018-07-20,NA,NA,NA,"29","14"
"159",2018-07-21,NA,NA,NA,"29","14"
"160",2018-07-22,NA,NA,NA,"29","14"
"161",2018-07-23,NA,NA,NA,"30","15"
"162",2018-07-24,NA,NA,NA,"30","15"
"163",2018-07-25,"EEF-1",1,-25.1453333333333,"30","15"
"164",2018-07-25,"EER-1",1,-43.12302,"30","15"
"165",2018-07-25,"EET-1",0,-88.6803125,"30","15"
"166",2018-07-25,"EFF-XA2N",1,-31.497,"30","15"
"167",2018-07-25,"EFR-XB1S",1,-45.6323333333333,"30","15"
"168",2018-07-25,"EFR-XB2N",1,-26.745,"30","15"
"169",2018-07-25,"EFR-XB3N",1,-38.2616666666667,"30","15"
"170",2018-07-25,"EHF-XA3S",1,-79.1724358966667,"30","15"
"171",2018-07-25,"EHR-1",1,-67.5663736257143,"30","15"
"172",2018-07-25,"EHR-XB1N",1,-65.8783333333333,"30","15"
"173",2018-07-25,"EHT-XA5S",0,-106.940232312667,"30","15"
"174",2018-07-25,"EHT-XB5S",1,-123.92975,"30","15"
"175",2018-07-25,"EWF-XA2S",0,-52.7855,"30","15"
"176",2018-07-25,"EWR-1",1,-22.5035333333333,"30","15"
"177",2018-07-25,"EWR-XB4N",1,-38.095,"30","15"
"178",2018-07-25,"EWT-1",1,-95.622,"30","15"
"179",2018-07-26,NA,NA,NA,"30","15"
"180",2018-07-27,"KEF-1",1,-8.16166666666667,"30","15"
"181",2018-07-27,"KER-1",1,-72.695,"30","15"
"182",2018-07-27,"KER-XE3S",1,NA,"30","15"
"183",2018-07-27,"KFF-XD6S",0,-97.4333333333333,"30","15"
"184",2018-07-27,"KFF-XE8S",0,-50.3845833333333,"30","15"
"185",2018-07-27,"KFR-XE1S",1,-61.445,"30","15"
"186",2018-07-27,"KFR-XE2S",1,-8.29750000000001,"30","15"
"187",2018-07-27,"KHF-1",0,-81.08333335,"30","15"
"188",2018-07-27,"KHF-XD4S",0,-81.965,"30","15"
"189",2018-07-27,"KHR-XD2N",1,-59.6458333333333,"30","15"
"190",2018-07-27,"KHR-XE2N",1,-66.6516666666667,"30","15"
"191",2018-07-27,"KHT-XD6N",0,-95.3550000166667,"30","15"
"192",2018-07-27,"KHT-XE4S",1,-64.4816666666667,"30","15"
"193",2018-07-27,"KHT-XE5S",1,-92.5708333333333,"30","15"
"194",2018-07-27,"KHT-XE6S",0,-102.376666666667,"30","15"
"195",2018-07-27,"KWF-1",1,-76.895,"30","15"
"196",2018-07-27,"KWR-1",1,-33.945,"30","15"
"197",2018-07-27,"KWR-XE1N",1,-45.7616666666667,"30","15"
"198",2018-07-27,"KWT-1",0,-81.1,"30","15"
"199",2018-07-28,NA,NA,NA,"30","15"
"200",2018-07-29,NA,NA,NA,"30","15"
"201",2018-07-30,NA,NA,NA,"31","15"
"202",2018-07-31,NA,NA,NA,"31","15"
"203",2018-08-01,NA,NA,NA,"31","15"
"204",2018-08-02,NA,NA,NA,"31","15"
"205",2018-08-03,NA,NA,NA,"31","15"
"206",2018-08-04,NA,NA,NA,"31","15"
"207",2018-08-05,NA,NA,NA,"31","15"
"208",2018-08-06,NA,NA,NA,"32","16"
"209",2018-08-07,NA,NA,NA,"32","16"
"210",2018-08-08,NA,NA,NA,"32","16"
"211",2018-08-09,NA,NA,NA,"32","16"
"212",2018-08-10,"EEF-1",1,-7.68366666666667,"32","16"
"213",2018-08-10,"EER-1",1,-43.2946866666667,"32","16"
"214",2018-08-10,"EET-1",1,-89.5436458333333,"32","16"
"215",2018-08-10,"EFF-XA2N",1,-36.3686666666667,"32","16"
"216",2018-08-10,"EFR-XB1S",1,-46.2373333333333,"32","16"
"217",2018-08-10,"EHF-XA3S",0,-67.1441025633333,"32","16"
"218",2018-08-10,"EHR-1",1,-70.0047069590476,"32","16"
"219",2018-08-10,"EHT-XA5S",0,-106.940232312667,"32","16"
"220",2018-08-10,"EHT-XB5S",0,-128.32475,"32","16"
"221",2018-08-10,"EWF-XA2S",0,-52.7855,"32","16"
"222",2018-08-10,"EWR-1",1,-25.0085333333333,"32","16"
"223",2018-08-10,"EWT-1",1,-95.0936666666667,"32","16"
"224",2018-08-10,"KEF-1",1,-4.96666666666667,"32","16"
"225",2018-08-10,"KER-1",1,-74.4,"32","16"
"226",2018-08-10,"KER-XE3S",1,NA,"32","16"
"227",2018-08-10,"KFF-XD6S",0,-97.4333333333333,"32","16"
"228",2018-08-10,"KFF-XE8S",0,-50.3845833333333,"32","16"
"229",2018-08-10,"KFR-XE1S",1,-60.3833333333333,"32","16"
"230",2018-08-10,"KFR-XE2S",1,-7.0025,"32","16"
"231",2018-08-10,"KHF-1",0,-81.08333335,"32","16"
"232",2018-08-10,"KHF-XD4S",0,-81.965,"32","16"
"233",2018-08-10,"KHR-XD2N",1,-59.5841666666667,"32","16"
"234",2018-08-10,"KHR-XE2N",1,-65.6566666666667,"32","16"
"235",2018-08-10,"KHT-XD6N",0,-95.3550000166667,"32","16"
"236",2018-08-10,"KHT-XE4S",1,-63.095,"32","16"
"237",2018-08-10,"KHT-XE5S",1,-91.1091666666667,"32","16"
"238",2018-08-10,"KHT-XE6S",0,-102.376666666667,"32","16"
"239",2018-08-10,"KWF-1",1,-80.6,"32","16"
"240",2018-08-10,"KWR-1",1,-32.7833333333333,"32","16"
"241",2018-08-10,"KWR-XE1N",1,-45.4333333333333,"32","16"
"242",2018-08-10,"KWT-1",0,-81.1,"32","16"
"243",2018-08-11,NA,NA,NA,"32","16"
"244",2018-08-12,NA,NA,NA,"32","16"
"245",2018-08-13,NA,NA,NA,"33","16"
"246",2018-08-14,NA,NA,NA,"33","16"
"247",2018-08-15,NA,NA,NA,"33","16"
"248",2018-08-16,NA,NA,NA,"33","16"
"249",2018-08-17,NA,NA,NA,"33","16"
"250",2018-08-18,NA,NA,NA,"33","16"
"251",2018-08-19,NA,NA,NA,"33","16"
"252",2018-08-20,NA,NA,NA,"34","17"
"253",2018-08-21,NA,NA,NA,"34","17"
"254",2018-08-22,NA,NA,NA,"34","17"
"255",2018-08-23,NA,NA,NA,"34","17"
"256",2018-08-24,"EEF-1",1,-2.417,"34","17"
"257",2018-08-24,"EER-1",1,-41.82802,"34","17"
"258",2018-08-24,"EET-1",0,-88.6803125,"34","17"
"259",2018-08-24,"EFF-XA2N",1,-32.6686666666667,"34","17"
"260",2018-08-24,"EFR-XB1S",1,-46.104,"34","17"
"261",2018-08-24,"EHF-XA3S",0,-67.1441025633333,"34","17"
"262",2018-08-24,"EHR-1",1,-66.6380402923809,"34","17"
"263",2018-08-24,"EHT-XA5S",0,-106.940232312667,"34","17"
"264",2018-08-24,"EHT-XB5S",0,-128.32475,"34","17"
"265",2018-08-24,"EWF-XA2S",0,-52.7855,"34","17"
"266",2018-08-24,"EWR-1",1,-23.6752,"34","17"
"267",2018-08-24,"EWT-1",0,-93.387,"34","17"
"268",2018-08-25,"KEF-1",1,-5.2,"34","17"
"269",2018-08-25,"KER-1",0,-68.3,"34","17"
"270",2018-08-25,"KER-XE3S",1,NA,"34","17"
"271",2018-08-25,"KFR-XE1S",1,-61.45,"34","17"
"272",2018-08-25,"KFR-XE2S",1,-8.9025,"34","17"
"273",2018-08-25,"KHF-1",0,-81.08333335,"34","17"
"274",2018-08-25,"KHR-XD2N",1,-60.8841666666667,"34","17"
"275",2018-08-25,"KHR-XE2N",1,-66.49,"34","17"
"276",2018-08-25,"KHT-XD6N",0,-95.3550000166667,"34","17"
"277",2018-08-25,"KHT-XE4S",1,-68.12,"34","17"
"278",2018-08-25,"KHT-XE5S",1,-93.2091666666666,"34","17"
"279",2018-08-25,"KWF-1",1,-83.3666666666666,"34","17"
"280",2018-08-25,"KWR-1",1,-34.5166666666667,"34","17"
"281",2018-08-25,"KWR-XE1N",1,-47.2,"34","17"
"282",2018-08-26,NA,NA,NA,"34","17"
"283",2018-08-27,NA,NA,NA,"35","17"
"284",2018-08-28,NA,NA,NA,"35","17"
"285",2018-08-29,NA,NA,NA,"35","17"
"286",2018-08-30,NA,NA,NA,"35","17"
"287",2018-08-31,NA,NA,NA,"35","17"
"288",2018-09-01,NA,NA,NA,"35","17"
"289",2018-09-02,NA,NA,NA,"35","17"
"290",2018-09-03,NA,NA,NA,"36","18"
"291",2018-09-04,NA,NA,NA,"36","18"
"292",2018-09-05,NA,NA,NA,"36","18"
"293",2018-09-06,NA,NA,NA,"36","18"
"294",2018-09-07,NA,NA,NA,"36","18"
"295",2018-09-08,NA,NA,NA,"36","18"
"296",2018-09-09,NA,NA,NA,"36","18"
"297",2018-09-10,NA,NA,NA,"37","18"
"298",2018-09-11,NA,NA,NA,"37","18"
"299",2018-09-12,NA,NA,NA,"37","18"
"300",2018-09-13,NA,NA,NA,"37","18"
"301",2018-09-14,NA,NA,NA,"37","18"
"302",2018-09-15,NA,NA,NA,"37","18"
"303",2018-09-16,"EEF-1",1,-2.917,"37","18"
"304",2018-09-16,"EER-1",1,-36.62802,"37","18"
"305",2018-09-16,"EET-1",0,-88.6803125,"37","18"
"306",2018-09-16,"EFF-XA2N",1,-30.602,"37","18"
"307",2018-09-16,"EFR-XB1S",1,-47.2373333333333,"37","18"
"308",2018-09-16,"EHF-XA3S",0,-67.1441025633333,"37","18"
"309",2018-09-16,"EHR-1",1,-58.5713736257143,"37","18"
"310",2018-09-16,"EHT-XA5S",NA,NA,"37","18"
"311",2018-09-16,"EHT-XB5S",0,-128.32475,"37","18"
"312",2018-09-16,"EWF-XA2S",0,-52.7855,"37","18"
"313",2018-09-16,"EWR-1",1,-22.6085333333333,"37","18"
"314",2018-09-16,"EWT-1",0,-93.387,"37","18"
"315",2018-09-16,"KEF-1",1,-9.56666666666667,"37","18"
"316",2018-09-16,"KER-1",0,-68.3,"37","18"
"317",2018-09-16,"KER-XE3S",1,NA,"37","18"
"318",2018-09-16,"KFR-XE1S",1,-61.3833333333333,"37","18"
"319",2018-09-16,"KFR-XE2S",1,-10.0358333333333,"37","18"
"320",2018-09-16,"KHF-1",1,-77.3833333333333,"37","18"
"321",2018-09-16,"KHR-XD2N",1,-57.5841666666667,"37","18"
"322",2018-09-16,"KHR-XE2N",1,-65.7566666666667,"37","18"
"323",2018-09-16,"KHT-XD6N",0,-95.3550000166667,"37","18"
"324",2018-09-16,"KHT-XE4S",1,-65.42,"37","18"
"325",2018-09-16,"KHT-XE5S",1,-88.2758333333333,"37","18"
"326",2018-09-16,"KHT-XE6S",0,-102.376666666667,"37","18"
"327",2018-09-16,"KWF-1",1,-79.3333333333333,"37","18"
"328",2018-09-16,"KWR-1",1,-36.35,"37","18"
"329",2018-09-16,"KWR-XE1N",1,-48.1,"37","18"
"330",2018-09-16,"KWT-1",0,-81.1,"37","18"
"331",2018-09-17,NA,NA,NA,"38","19"
"332",2018-09-18,NA,NA,NA,"38","19"
"333",2018-09-19,NA,NA,NA,"38","19"
"334",2018-09-20,NA,NA,NA,"38","19"
"335",2018-09-21,NA,NA,NA,"38","19"
"336",2018-09-22,NA,NA,NA,"38","19"
"337",2018-09-23,NA,NA,NA,"38","19"
"338",2018-09-24,NA,NA,NA,"39","19"
"339",2018-09-25,NA,NA,NA,"39","19"
"340",2018-09-26,NA,NA,NA,"39","19"
"341",2018-09-27,NA,NA,NA,"39","19"
"342",2018-09-28,NA,NA,NA,"39","19"
"343",2018-09-29,"EEF-1",1,-1.217,"39","19"
"344",2018-09-29,"EER-1",1,-33.1613533333333,"39","19"
"345",2018-09-29,"EET-1",0,-88.6803125,"39","19"
"346",2018-09-29,"EFF-XA2N",1,-23.102,"39","19"
"347",2018-09-29,"EFR-XB1S",1,-47.004,"39","19"
"348",2018-09-29,"EHF-XA3S",0,-67.1441025633333,"39","19"
"349",2018-09-29,"EHR-1",1,-57.9713736257143,"39","19"
